Point Number,Degree
0,3
1,2
2,7
3,2
4,4
5,4
6,2
7,8
8,2
9,4
10,4
11,3
12,2
13,9
14,2
15,7
16,2
17,5
18,4
19,5
20,2
21,21
22,4
23,3
24,4
25,7
26,2
27,5
28,3
29,5
30,2
31,13
32,4
33,4
34,4
35,14
36,2
37,9
38,2
39,5
40,6
41,2
42,7
43,2
44,7
45,3
46,6
47,2
48,20
49,4
50,3
51,5
52,2
53,15
54,5
55,3
56,6
57,3
58,5
59,12
60,3
61,3
62,10
63,4
64,3
65,4
66,6
67,4
68,3
69,2
70,8
71,6
72,2
73,22
74,3
75,3
76,12
77,7
78,6
79,7
80,9
81,4
82,5
83,9
84,10
85,10
86,7
87,8
88,2
89,3
90,6
91,4
92,6
93,6
94,2
95,17
96,3
97,3
98,8
99,3
100,4
101,3
102,13
103,2
104,5
105,7
106,2
107,4
108,5
109,3
110,6
111,27
112,2
113,8
114,2
115,6
116,7
117,2
118,7
119,3
120,8
121,3
122,2
123,17
124,4
125,3
126,4
127,14
128,4
129,6
130,3
131,4
132,8
133,3
134,3
135,13
136,4
137,3
138,4
139,9
140,2
141,6
142,2
143,4
144,7
145,2
146,16
147,2
148,6
149,3
150,4
151,7
152,3
153,3
154,16
155,2
156,9
157,4
158,4
159,7
160,3
161,4
162,13
163,2
164,5
165,2
166,4
167,8
168,2
169,4
170,3
171,8
172,2
173,4
174,2
175,21
176,9
177,3
178,5
179,4
180,9
181,6
182,2
183,7
184,2
185,10
186,2
187,4
188,6
189,16
190,2
191,5
192,3
193,3
194,23
195,2
196,10
197,4
198,5
199,2
200,6
201,12
202,2
203,7
204,2
205,8
206,2
207,6
208,2
209,7
210,12
211,4
212,2
213,6
214,8
215,2
216,6
217,4
218,4
219,8
220,48
221,2
222,8
223,2
224,5
225,6
226,7
227,5
228,4
229,7
230,11
231,4
232,3
233,5
234,10
235,2
236,5
237,2
238,5
239,11
240,2
241,6
242,4
243,2
244,5
245,11
246,6
247,7
248,2
249,6
250,7
251,2
252,8
253,19
254,2
255,4
256,3
257,6
258,3
259,2
260,7
261,3
262,4
263,2
264,15
265,3
266,3
267,14
268,8
269,5
270,7
271,2
272,9
273,2
274,5
275,5
276,2
277,18
278,3
279,5
280,4
281,4
282,13
283,5
284,7
285,5
286,5
287,9
288,15
289,2
290,12
291,3
292,3
293,43
294,2
295,3
296,3
297,8
298,2
299,6
300,5
301,5
302,8
303,5
304,4
305,3
306,6
307,17
308,5
309,3
310,6
311,2
312,6
313,12
314,2
315,5
316,3
317,3
318,16
319,9
320,2
321,4
322,11
323,2
324,8
325,9
326,3
327,3
328,9
329,13
330,2
331,5
332,13
333,5
334,5
335,5
336,5
337,31
338,3
339,3
340,4
341,10
342,2
343,7
344,2
345,5
346,10
347,2
348,6
349,2
350,10
351,2
352,6
353,2
354,12
355,2
356,10
357,5
358,5
359,5
360,2
361,14
362,5
363,6
364,3
365,8
366,4
367,2
368,8
369,21
370,3
371,4
372,6
373,3
374,6
375,4
376,5
377,64
378,2
379,7
380,6
381,4
382,8
383,4
384,4
385,10
386,6
387,5
388,8
389,4
390,4
391,13
392,5
393,5
394,7
395,3
396,3
397,12
398,4
399,5
400,3
401,7
402,27
403,3
404,5
405,4
406,7
407,4
408,3
409,6
410,2
411,18
412,4
413,3
414,4
415,10
416,2
417,3
418,7
419,2
420,7
421,2
422,8
423,8
424,4
425,5
426,2
427,11
428,4
429,4
430,5
431,3
432,56
433,3
434,4
435,3
436,7
437,3
438,3
439,11
440,2
441,6
442,3
443,4
444,8
445,3
446,5
447,13
448,3
449,3
450,7
451,2
452,8
453,3
454,3
455,7
456,3
457,3
458,11
459,3
460,3
461,7
462,5
463,3
464,4
465,4
466,33
467,10
468,2
469,5
470,4
471,8
472,5
473,8
474,2
475,6
476,9
477,4
478,14
479,2
480,7
481,2
482,6
483,6
484,8
485,3
486,2
487,21
488,4
489,5
490,3
491,5
492,11
493,3
494,3
495,10
496,4
497,5
498,3
499,2
500,10
501,2
