Point Number,Degree
0,2
1,6
2,3
3,4
4,2
5,14
6,2
7,6
8,3
9,5
10,4
11,10
12,3
13,3
14,6
15,2
16,11
17,2
18,6
19,2
20,5
21,4
22,12
23,2
24,5
25,3
26,7
27,4
28,4
29,5
30,13
31,4
32,3
33,4
34,20
35,5
36,6
37,5
38,8
39,3
40,3
41,11
42,3
43,7
44,4
45,2
46,5
47,2
48,12
49,2
50,5
51,2
52,8
53,5
54,5
55,7
56,2
57,9
58,2
59,23
60,4
61,4
62,4
63,7
64,4
65,2
66,4
67,8
68,3
69,3
70,10
71,3
72,3
73,10
74,2
75,8
76,5
77,5
78,6
79,6
80,9
81,6
82,3
83,4
84,3
85,2
86,24
87,8
88,2
89,9
90,2
91,6
92,2
93,8
94,2
95,10
96,4
97,4
98,5
99,11
100,2
101,6
102,4
103,4
104,6
105,16
106,2
107,5
108,3
109,5
110,2
111,12
112,3
113,3
114,7
115,2
116,10
117,2
118,4
119,3
120,6
121,4
122,2
123,5
124,11
125,4
126,3
127,5
128,3
129,19
130,2
131,9
132,5
133,2
134,4
135,9
136,5
137,3
138,5
139,6
140,12
141,3
142,4
143,3
144,7
145,2
146,7
147,3
148,4
149,3
150,23
151,5
152,3
153,5
154,4
155,17
156,4
157,5
158,5
159,4
160,5
161,7
162,10
163,8
164,3
165,3
166,9
167,2
168,6
169,3
170,6
171,9
172,11
173,2
174,5
175,3
176,5
177,2
178,20
179,9
180,2
181,8
182,2
183,9
184,3
185,3
186,9
187,2
188,8
189,2
190,18
191,4
192,2
193,4
194,11
195,6
196,2
197,7
198,6
199,2
200,9
201,3
202,3
203,13
204,2
205,6
206,2
207,6
208,3
209,3
210,11
211,2
212,16
213,6
214,3
215,4
216,6
217,9
218,2
219,7
220,3
221,5
222,2
223,9
224,6
225,3
226,3
227,5
228,2
229,14
230,3
231,4
232,2
233,31
234,2
235,3
236,3
237,5
238,3
239,3
240,8
241,3
242,4
243,2
244,12
245,9
246,6
247,4
248,6
249,5
250,10
251,5
252,3
253,8
254,2
255,8
256,16
257,3
258,3
259,9
260,4
261,3
262,6
263,6
264,4
265,4
266,7
267,17
268,2
269,9
270,7
271,2
272,5
273,5
274,8
275,2
276,6
277,12
278,4
279,3
280,7
281,5
282,4
283,8
284,5
285,3
286,5
287,4
288,19
289,5
290,3
291,3
292,10
293,5
294,4
295,4
296,9
297,4
298,4
299,6
300,25
301,4
302,4
303,4
304,9
305,3
306,3
307,7
308,3
309,2
310,9
311,3
312,3
313,5
314,2
315,19
316,2
317,13
318,5
319,6
320,4
321,6
322,5
323,10
324,2
325,11
326,6
327,4
328,4
329,7
330,7
331,2
332,6
333,4
334,4
335,10
336,28
337,2
338,5
339,4
340,5
341,2
342,16
343,6
344,3
345,6
346,5
347,3
348,8
349,2
350,6
351,2
352,11
353,4
354,3
355,6
356,11
357,9
358,2
359,6
360,4
361,5
362,6
363,2
364,13
365,4
366,3
367,5
368,2
369,14
370,3
371,3
372,6
373,4
374,2
375,7
376,3
377,3
378,20
379,10
380,3
381,4
382,3
383,7
384,2
385,15
386,3
387,3
388,17
389,7
390,6
391,4
392,5
393,14
394,7
395,2
396,8
397,2
398,14
399,8
400,3
401,4
402,13
403,9
404,8
405,4
406,11
407,2
408,9
409,2
410,11
411,10
412,2
413,23
414,5
415,3
416,6
417,2
418,7
419,3
420,6
421,5
422,6
423,3
424,12
425,2
426,48
427,2
428,4
429,5
430,4
431,4
432,14
433,11
434,2
435,9
436,13
437,6
438,8
439,2
440,6
441,5
442,11
443,3
444,3
445,16
446,2
447,6
448,3
449,3
450,7
451,5
452,2
453,16
454,6
455,2
456,7
457,2
458,6
459,14
460,7
461,4
462,2
463,14
464,33
465,3
466,3
467,5
468,2
469,17
470,6
471,5
472,5
473,5
474,7
475,3
476,8
477,4
478,2
479,7
480,4
481,3
482,6
483,14
484,2
485,5
486,2
487,5
488,2
489,8
490,2
491,5
492,3
493,4
494,17
495,2
496,5
497,3
498,4
499,11
500,5
501,5
502,4
503,6
504,2
505,18
506,4
507,3
508,4
509,5
510,2
511,8
512,3
513,5
514,4
515,4
516,28
517,2
518,4
519,4
520,2
521,8
522,2
523,7
524,2
525,4
526,7
527,2
528,5
529,2
530,18
531,3
532,5
533,3
534,4
535,16
536,3
537,3
538,8
539,4
540,2
541,5
542,11
543,3
544,2
545,9
546,2
547,9
548,2
549,10
550,3
551,3
552,7
553,4
554,3
555,3
556,21
557,7
558,2
559,8
560,3
561,9
562,3
563,3
564,12
565,2
566,5
567,4
568,2
569,10
570,3
571,5
572,3
573,7
574,2
575,43
576,9
577,3
578,6
579,4
580,7
581,3
582,9
583,3
584,4
585,3
586,11
587,3
588,6
589,2
590,7
591,2
592,13
593,7
594,6
595,8
596,4
597,7
598,3
599,11
600,3
601,10
602,3
603,3
604,116
605,4
606,3
607,7
608,5
609,5
610,5
611,16
612,9
613,3
614,5
615,5
616,8
617,3
618,10
619,2
620,6
621,2
622,6
623,2
624,12
625,3
626,3
627,6
628,2
629,10
630,2
631,7
632,2
633,8
634,3
635,3
636,8
637,3
638,17
639,2
640,5
641,2
642,6
643,2
644,8
645,5
646,4
647,2
648,6
649,2
650,9
651,3
652,2
653,12
654,3
655,2
656,11
657,2
658,4
659,3
660,10
661,3
662,6
663,2
664,4
665,6
666,2
667,11
668,3
669,2
670,10
671,2
672,6
673,4
674,3
675,7
676,4
677,3
678,4
679,22
680,5
681,4
682,4
683,5
684,10
685,2
686,6
687,5
688,2
689,5
690,5
691,18
692,2
693,6
694,4
695,5
696,5
697,2
698,12
699,6
700,4
701,4
702,8
703,2
704,8
705,2
706,20
707,5
708,3
709,5
710,4
711,8
712,2
713,4
714,6
715,2
716,3
717,12
718,3
719,3
720,10
721,4
722,4
723,4
724,9
725,3
726,3
727,10
728,2
729,5
730,3
731,4
732,15
733,2
734,7
735,3
736,6
737,5
738,5
739,19
740,4
741,4
742,4
743,13
744,10
745,6
746,8
747,7
748,8
749,8
750,3
751,3
752,12
753,10
754,16
755,4
756,5
757,4
758,5
759,20
760,2
761,6
762,2
763,6
764,2
765,6
766,2
767,14
768,2
769,7
770,4
771,5
772,6
773,4
774,15
775,3
776,3
777,9
778,3
779,6
780,5
781,5
782,11
783,3
784,4
785,5
786,4
787,3
788,5
789,17
790,5
791,2
792,6
793,4
794,6
795,2
796,20
797,4
798,4
799,4
800,12
801,2
802,3
803,10
804,4
805,5
806,4
807,6
808,3
809,2
810,13
811,6
812,4
813,4
814,4
815,8
816,7
817,3
818,5
819,3
820,3
821,16
822,3
823,3
824,7
825,4
826,4
827,6
828,2
829,18
830,2
831,5
832,6
833,3
834,4
835,6
836,10
837,4
838,4
839,4
840,7
841,3
842,2
843,7
844,3
845,3
846,9
847,3
848,2
849,5
850,2
851,4
