Point Number,Degree
0,4
1,4
2,3
3,4
4,9
5,2
6,6
7,2
8,5
9,2
10,8
11,3
12,4
13,4
14,2
15,30
16,4
17,3
18,5
19,2
20,18
21,3
22,3
23,4
24,7
25,4
26,3
27,5
28,2
29,10
30,4
31,4
32,5
33,2
34,20
35,2
36,4
37,3
38,8
39,3
40,3
41,8
42,6
43,4
44,3
45,3
46,10
47,13
48,2
49,5
50,2
51,4
52,16
53,2
54,3
55,4
56,4
57,2
58,14
59,4
60,4
61,5
62,3
63,16
64,3
65,3
66,6
67,3
68,2
69,8
70,3
71,4
72,2
73,11
74,3
75,5
76,4
77,4
78,21
79,4
80,3
81,6
82,3
83,4
84,6
85,7
86,2
87,5
88,2
89,5
90,2
91,19
92,2
93,8
94,6
95,10
96,2
97,5
98,5
99,4
100,7
101,9
102,11
103,2
104,4
105,3
106,25
107,5
108,7
109,5
110,5
111,5
112,7
113,17
114,4
115,2
116,4
117,9
118,2
119,4
120,2
121,10
122,3
123,4
124,2
125,17
126,2
127,5
128,6
129,4
130,4
131,6
132,15
133,2
134,5
135,5
136,3
137,5
138,14
139,4
140,4
141,4
142,15
143,2
144,3
145,6
146,2
147,6
148,3
149,5
150,20
151,4
152,6
153,5
154,6
155,4
156,7
157,37
158,2
159,9
160,7
161,2
162,7
163,5
164,8
165,4
166,3
167,7
168,14
169,5
170,9
171,3
172,4
173,3
174,7
175,2
176,10
177,3
178,3
179,10
180,5
181,4
182,3
183,6
184,2
185,22
186,3
187,3
188,11
189,3
190,3
191,6
192,3
193,3
194,14
195,2
196,5
197,4
198,5
199,2
200,10
201,2
202,3
203,5
204,11
205,2
206,10
207,5
208,5
209,4
210,5
211,10
212,3
213,4
214,3
215,10
216,3
217,3
218,22
219,2
220,4
221,3
222,9
223,2
224,5
225,5
226,5
227,8
228,8
229,3
230,4
231,3
232,8
233,2
234,9
235,2
236,7
237,5
238,3
239,5
240,7
241,2
242,29
243,5
244,7
245,2
246,4
247,9
248,5
249,5
250,6
251,8
252,15
253,3
254,3
255,6
256,7
257,4
258,4
259,4
260,9
261,2
262,4
263,2
264,17
265,9
266,5
267,5
268,5
269,7
270,5
271,2
272,12
273,2
274,7
275,2
276,6
277,5
278,6
279,18
280,7
281,3
282,10
283,2
284,12
285,8
286,4
287,4
288,6
289,11
290,2
291,5
292,3
293,6
294,3
295,3
296,17
297,2
298,7
299,7
300,3
301,3
302,10
303,4
304,3
305,4
306,16
307,4
308,2
309,5
310,2
311,21
312,3
313,3
314,6
315,4
316,3
317,4
318,51
319,3
320,3
321,8
322,2
323,9
324,5
325,6
326,6
327,8
328,5
329,28
330,2
331,6
332,4
333,4
334,7
335,4
336,5
337,4
338,2
339,11
340,2
341,5
342,12
343,6
344,2
345,5
346,4
347,8
348,2
349,6
350,2
351,13
352,5
353,5
354,5
355,7
356,2
357,4
358,25
359,2
360,9
361,5
362,5
363,5
364,10
365,3
366,4
367,2
368,13
369,7
370,4
371,5
372,6
373,2
374,12
375,3
376,3
377,9
378,3
379,3
380,13
381,3
382,3
383,22
384,2
385,5
386,5
387,4
388,3
389,8
390,3
391,3
392,21
393,3
394,3
395,6
396,2
397,5
398,2
399,10
400,2
401,7
402,2
403,7
404,4
405,2
406,8
407,2
408,18
409,3
410,3
411,12
412,7
413,3
414,4
415,6
416,8
417,2
418,5
419,15
420,2
421,4
422,10
423,24
424,3
425,2
426,7
427,2
428,5
429,3
430,3
431,8
432,2
433,4
434,9
435,3
436,7
437,5
438,5
439,6
440,6
441,14
442,7
443,8
444,3
445,3
446,7
447,2
448,9
449,3
450,5
451,3
452,3
453,14
454,6
455,4
456,5
457,4
458,10
459,29
460,4
461,4
462,5
463,3
464,9
465,2
466,7
467,2
468,6
469,2
470,7
471,3
472,2
473,11
474,3
475,3
476,6
477,3
478,3
479,11
480,4
481,5
482,3
483,6
484,4
485,2
486,23
487,2
488,11
489,3
490,2
491,9
492,3
493,3
494,9
495,2
496,5
497,6
498,12
499,4
500,4
501,4
502,6
503,2
504,12
505,2
506,9
507,3
508,3
509,8
510,4
511,7
512,2
513,8
514,2
515,12
516,20
517,5
518,5
519,3
520,4
521,9
522,3
523,3
524,10
525,3
526,5
527,2
528,7
529,4
530,3
531,6
532,19
533,4
534,5
535,4
536,6
537,2
538,19
539,4
540,3
541,4
542,7
543,2
544,10
545,3
546,3
547,8
548,3
549,3
550,6
551,5
552,2
553,12
554,2
555,18
556,2
557,3
558,10
559,6
560,5
561,5
562,5
563,6
564,8
565,2
566,12
567,2
568,5
569,3
570,6
571,3
572,3
573,9
574,6
575,3
576,3
577,11
578,2
579,5
580,6
581,3
582,5
583,13
584,3
585,3
586,29
587,2
588,3
589,9
590,2
591,5
592,2
593,5
594,11
595,5
596,6
597,2
598,6
599,6
600,14
601,4
602,4
603,3
604,8
605,3
606,3
607,7
608,2
609,12
610,3
611,3
612,7
613,2
614,4
615,3
616,29
617,7
618,3
619,6
620,3
621,5
622,8
623,3
624,13
625,7
626,3
627,6
628,7
629,4
630,10
631,4
632,3
633,4
634,12
635,6
636,2
637,6
638,2
639,10
640,4
641,5
642,4
643,10
644,3
645,2
646,45
647,2
648,13
649,2
650,6
651,3
652,5
653,12
654,5
655,5
656,2
657,9
658,9
659,5
660,4
661,5
662,8
663,2
664,14
665,3
666,3
667,7
668,15
669,3
670,3
671,7
672,3
673,5
674,4
675,2
676,10
677,3
678,3
679,27
680,3
681,3
682,6
683,7
684,3
685,4
686,6
687,2
688,7
689,2
690,10
691,4
692,5
693,3
694,6
695,14
696,4
697,4
698,2
699,5
700,14
701,2
702,10
703,3
704,3
705,6
706,2
707,12
708,4
709,4
710,5
711,2
712,14
713,4
714,3
715,4
716,12
717,3
718,3
719,10
720,15
721,3
722,3
723,6
724,6
725,3
726,5
727,2
728,10
729,2
730,3
731,17
732,4
733,3
734,7
735,2
736,4
737,5
738,2
739,10
740,4
741,2
742,4
743,8
744,2
745,5
746,4
747,3
748,4
749,13
750,3
751,4
752,3
753,7
754,2
755,6
756,4
757,2
758,5
759,2
760,13
761,3
762,2
763,5
764,2
765,4
766,2
