Point Number,Degree
0,5
1,3
2,3
3,6
4,3
5,3
6,8
7,5
8,3
9,3
10,7
11,4
12,2
13,5
14,12
15,2
16,5
17,5
18,2
19,8
20,2
21,6
22,2
23,8
24,2
25,5
26,3
27,4
28,16
29,2
30,5
31,3
32,7
33,4
34,4
35,5
36,12
37,4
38,3
39,4
40,7
41,3
42,3
43,9
44,3
45,3
46,8
47,5
48,4
49,5
50,6
51,2
52,33
53,2
54,16
55,2
56,20
57,4
58,4
59,4
60,21
61,9
62,2
63,6
64,2
65,5
66,10
67,9
68,2
69,12
70,4
71,3
72,4
73,18
74,2
75,6
76,5
77,2
78,5
79,4
80,16
81,2
82,5
83,3
84,3
85,16
86,2
87,4
88,3
89,10
90,3
91,3
92,18
93,2
94,6
95,2
96,7
97,5
98,2
99,6
100,2
101,12
102,2
103,18
104,3
105,4
106,2
107,12
108,3
109,4
110,3
111,17
112,4
113,2
114,6
115,3
116,3
117,39
118,2
119,6
120,2
121,4
122,2
123,7
124,3
125,3
126,24
127,2
128,3
129,6
130,3
131,3
132,11
133,2
134,8
135,3
136,3
137,9
138,3
139,2
140,10
141,2
142,9
143,7
144,2
145,4
146,2
147,13
148,15
149,4
150,4
151,4
152,9
153,4
154,3
155,5
156,3
157,2
158,9
159,2
160,5
161,2
162,4
163,2
164,18
165,2
166,16
167,2
168,9
169,2
170,10
171,2
172,4
173,2
174,7
175,7
176,6
177,3
178,3
179,10
180,2
181,11
182,13
183,2
184,6
185,7
186,4
187,4
188,7
189,6
190,2
191,21
192,2
193,5
194,5
195,4
196,5
197,11
198,5
199,3
200,4
201,7
202,5
203,2
204,5
205,7
206,2
207,17
208,2
209,4
210,2
211,17
212,3
213,2
214,5
215,2
216,12
217,2
218,6
219,5
220,5
221,6
222,2
223,12
224,2
225,9
226,3
227,3
228,6
229,2
230,5
231,2
232,11
233,7
234,3
235,4
236,3
237,13
238,2
239,4
240,2
241,5
242,5
243,2
244,5
245,2
246,16
247,2
248,25
249,3
250,4
251,3
252,8
253,3
254,3
255,6
256,2
257,7
258,2
259,8
260,2
261,7
262,3
263,3
264,7
265,2
266,7
267,2
268,14
269,2
270,3
271,8
272,2
273,5
274,3
275,5
276,3
277,2
278,11
279,6
280,2
281,6
282,2
283,8
284,4
285,3
286,8
287,2
288,4
289,2
290,31
291,2
292,6
293,4
294,5
295,5
296,16
297,2
298,8
299,6
300,5
301,8
302,2
303,7
304,2
305,7
306,15
307,2
308,5
309,2
310,5
311,3
312,13
313,6
314,2
315,7
316,3
317,3
318,5
319,2
320,15
321,2
322,8
323,2
324,3
325,5
326,2
327,8
328,3
329,2
330,10
331,4
332,3
333,8
334,5
335,3
336,8
337,9
338,25
339,2
340,7
341,5
342,5
343,6
344,5
345,11
346,2
347,4
348,2
349,7
350,4
351,3
352,3
353,16
354,5
355,4
356,5
357,2
358,6
359,14
360,10
361,2
362,5
363,11
364,11
365,2
366,6
367,3
368,8
369,2
370,9
371,11
372,4
373,2
