Point Number,Degree
0,3
1,2
2,7
3,3
4,4
5,4
6,3
7,9
8,3
9,4
10,3
11,11
12,4
13,4
14,4
15,9
16,5
17,3
18,4
19,9
20,4
21,3
22,6
23,15
24,5
25,3
26,5
27,3
28,6
29,3
30,2
31,7
32,2
33,13
34,6
35,6
36,5
37,5
38,8
39,5
40,3
41,5
42,19
43,2
44,3
45,7
46,2
47,4
48,6
49,3
50,7
51,8
52,2
53,5
54,7
55,4
56,5
57,12
58,4
59,3
60,4
61,36
62,2
63,4
64,3
65,9
66,2
67,3
68,6
69,3
70,5
71,3
72,11
73,4
74,3
75,6
76,3
77,3
78,11
79,4
80,4
81,4
82,13
83,4
84,3
85,8
86,4
87,5
88,4
89,7
90,2
91,14
92,4
93,4
94,5
95,3
96,27
97,2
98,9
99,2
100,10
101,8
102,4
103,6
104,7
105,5
106,12
107,4
108,5
109,3
110,2
111,12
112,4
113,2
114,5
115,23
116,4
117,4
118,4
119,7
120,3
121,3
122,13
123,3
124,4
125,2
126,11
127,2
128,3
129,7
130,8
131,3
132,3
133,9
134,2
135,15
136,3
137,3
138,7
139,2
140,5
141,2
142,5
143,3
144,2
145,13
146,2
147,8
148,6
149,6
150,4
151,6
152,6
153,2
154,17
155,2
156,5
157,3
158,5
159,2
160,15
161,2
162,5
163,2
164,8
165,3
166,3
167,5
168,4
169,18
170,4
171,2
172,4
173,10
174,2
175,8
176,3
177,3
178,6
179,4
180,2
181,8
182,2
183,16
184,2
185,5
186,2
187,7
188,2
189,6
190,2
191,6
192,3
193,17
194,4
195,5
196,3
197,5
198,9
199,4
200,3
201,5
202,5
203,2
204,20
205,4
206,4
207,4
208,11
209,2
210,6
211,4
212,5
213,7
214,9
215,2
216,6
217,2
218,5
219,7
220,2
221,8
222,4
223,4
224,4
225,19
226,2
227,7
228,6
229,3
230,5
231,5
232,4
233,33
234,2
235,4
236,3
237,5
238,2
239,17
240,7
241,2
242,7
243,2
244,7
245,2
246,6
247,8
248,7
249,6
250,2
251,5
252,4
253,8
254,2
255,15
256,3
257,3
258,6
259,3
260,4
261,2
262,18
263,3
264,2
265,6
266,6
267,3
268,4
269,2
270,13
271,2
272,6
273,5
274,2
275,7
276,2
277,8
278,4
279,2
280,8
281,3
282,3
283,26
284,10
285,3
286,3
287,12
288,2
289,6
290,2
291,7
292,2
293,11
294,5
295,2
296,7
297,4
298,4
299,7
300,16
301,2
302,8
303,2
304,5
305,2
306,4
307,8
308,4
309,3
310,3
311,18
312,2
313,4
314,5
315,2
316,6
317,3
318,3
319,18
320,5
321,5
322,7
323,4
324,3
325,7
326,26
327,2
328,5
329,3
330,5
331,2
332,13
333,3
334,3
335,5
336,4
337,2
338,8
339,3
340,6
341,2
342,5
343,3
344,4
345,16
346,3
347,2
348,11
349,4
350,4
351,5
352,2
353,9
354,8
355,2
356,5
357,3
358,4
359,13
360,6
361,7
362,6
363,3
364,2
365,13
366,3
367,3
368,11
369,10
370,8
371,7
372,6
373,7
374,8
375,2
376,9
377,2
378,21
379,4
380,4
381,4
382,20
383,4
384,5
385,3
386,5
387,42
388,2
389,32
390,16
391,14
392,4
393,3
394,20
395,12
396,4
397,4
398,6
399,19
400,4
401,4
402,4
403,22
404,2
405,12
406,2
407,6
408,2
409,6
410,7
411,19
412,5
413,4
414,4
415,6
416,4
417,2
418,11
419,2
420,5
421,2
422,8
423,3
424,3
425,22
426,9
427,4
428,7
429,2
430,5
431,6
432,19
433,3
434,3
435,15
436,6
437,3
438,10
439,2
440,9
441,2
442,11
443,6
444,2
445,6
446,18
447,3
448,3
449,21
450,28
451,5
452,4
453,5
454,7
455,5
456,2
457,17
458,20
459,2
460,33
461,2
462,3
463,7
464,2
465,10
466,2
467,23
468,3
469,3
470,13
471,2
472,7
473,4
474,4
475,6
476,5
477,8
478,2
479,7
480,3
481,3
482,16
483,7
484,8
485,4
486,7
487,2
488,7
489,11
490,2
491,3
492,7
493,4
494,4
495,4
496,12
497,3
498,3
499,12
500,4
501,7
