Point Number,Degree
0,2
1,3
2,2
3,9
4,5
5,2
6,9
7,6
8,4
9,4
10,6
11,9
12,4
13,2
14,8
15,2
16,5
17,2
18,12
19,3
20,5
21,4
22,4
23,36
24,2
25,3
26,10
27,2
28,4
29,5
30,5
31,2
32,10
33,2
34,4
35,5
36,6
37,2
38,13
39,7
40,2
41,8
42,3
43,7
44,6
45,8
46,3
47,3
48,20
49,4
50,5
51,5
52,2
53,6
54,10
55,2
56,6
57,7
58,2
59,7
60,3
61,4
62,3
63,13
64,4
65,6
66,3
67,3
68,12
69,2
70,5
71,5
72,3
73,6
74,2
75,30
76,4
77,4
78,4
79,12
80,2
81,10
82,3
83,4
84,3
85,11
86,2
87,7
88,3
89,3
90,8
91,3
92,2
93,13
94,3
95,5
96,2
97,4
98,14
99,2
100,8
101,2
102,3
103,9
104,2
105,5
106,8
107,2
108,4
109,2
110,11
111,2
112,6
113,3
114,3
115,13
116,35
117,2
118,3
119,11
120,5
121,5
122,8
123,4
124,5
125,6
126,14
127,3
128,5
129,4
130,12
131,2
132,3
133,4
134,7
135,4
136,3
137,5
138,14
139,2
140,4
141,3
142,5
143,9
144,6
145,6
146,6
147,6
148,8
149,20
150,2
151,3
152,10
153,4
154,7
155,2
156,5
157,5
158,8
159,2
160,15
161,7
162,2
163,8
164,2
165,7
166,3
167,9
168,5
169,2
170,6
171,7
172,3
173,3
174,19
175,3
176,6
177,4
178,5
179,5
180,32
181,9
182,3
183,6
184,3
185,7
186,3
187,4
188,14
189,4
190,5
191,3
192,7
193,4
194,5
195,16
196,3
197,3
198,6
199,2
200,4
201,6
202,2
203,9
204,4
205,4
206,2
207,7
208,2
209,11
210,4
211,3
212,4
213,14
214,2
215,4
216,2
217,10
218,3
219,3
220,6
221,5
222,2
223,8
224,2
225,9
226,4
227,3
228,4
229,19
230,2
231,3
232,5
233,2
234,4
235,2
236,10
237,2
238,4
239,3
240,6
241,6
242,2
243,3
244,17
245,3
246,4
247,3
248,9
249,4
250,7
251,3
252,3
253,7
254,12
255,7
256,2
257,4
258,8
259,5
260,4
261,4
262,8
263,14
264,8
265,2
266,5
267,5
268,3
269,10
270,3
271,3
272,9
273,2
274,13
275,4
276,4
277,7
278,3
279,4
280,4
281,45
282,3
283,6
284,3
285,4
286,5
287,7
288,3
289,6
290,2
291,4
292,16
293,2
294,6
295,2
296,5
297,2
298,6
299,12
300,3
301,4
302,3
303,6
304,2
305,12
306,7
307,3
308,4
309,14
310,6
311,5
312,5
313,7
314,3
315,5
316,14
317,3
318,5
319,3
320,3
321,14
322,2
323,5
324,3
325,4
326,2
327,20
328,3
329,3
330,6
331,3
332,4
333,7
334,2
335,3
336,13
337,4
338,8
339,4
340,6
341,5
342,5
343,14
344,4
345,4
346,4
347,45
348,28
349,3
350,3
351,7
352,5
353,5
354,10
355,2
356,5
357,21
358,2
359,3
360,18
361,4
362,3
363,11
364,2
365,10
366,5
367,2
368,9
369,16
370,3
371,3
372,7
373,8
374,13
375,2
376,4
377,11
378,11
379,3
380,2
381,22
382,2
383,5
384,5
385,2
386,6
387,2
388,11
389,5
390,4
391,5
392,5
393,2
394,28
395,2
396,4
397,4
398,3
399,14
400,2
401,9
402,5
403,5
404,6
405,4
406,8
407,8
408,3
409,3
410,7
411,2
412,16
413,8
414,3
415,3
416,12
417,5
418,5
419,6
420,2
421,7
422,16
423,6
424,3
425,5
426,2
427,10
428,11
429,3
430,2
431,16
432,4
433,2
434,4
435,19
436,2
437,4
438,3
439,8
440,5
441,2
442,4
443,8
444,3
445,3
446,9
447,2
448,5
449,3
450,4
451,20
452,2
453,5
454,2
455,7
456,3
457,4
458,4
459,2
460,19
461,2
462,5
463,4
464,5
465,2
466,7
467,2
468,10
469,5
470,4
471,7
472,6
473,3
474,6
475,6
476,22
477,3
478,3
479,7
480,4
481,4
482,5
483,26
484,2
485,9
486,2
487,4
488,6
489,3
490,3
491,10
492,2
493,7
494,5
495,2
496,7
497,8
498,4
499,3
500,3
501,14
502,5
503,2
504,5
505,2
506,10
507,2
508,6
509,5
510,2
511,6
512,5
513,11
514,5
515,2
516,5
517,2
518,10
519,4
520,6
521,4
522,4
523,9
524,2
525,34
526,3
527,4
528,4
529,4
530,3
531,7
532,13
533,3
534,4
535,3
536,8
537,2
538,13
539,2
540,4
541,5
542,3
543,4
544,14
545,2
546,9
547,4
548,3
549,4
550,13
551,2
552,4
553,4
554,3
555,2
556,13
557,2
558,9
559,4
560,3
561,5
562,2
563,17
564,5
565,2
566,5
567,2
568,8
569,2
570,7
571,4
572,4
573,5
574,4
575,2
576,29
577,4
578,5
579,3
580,5
581,10
582,6
