Point Number,Degree
0,2
1,6
2,2
3,6
4,3
5,4
6,2
7,9
8,7
9,5
10,5
11,4
12,6
13,10
14,3
15,4
16,2
17,18
18,3
19,6
20,4
21,4
22,6
23,3
24,9
25,2
26,6
27,2
28,3
29,5
30,2
31,13
32,2
33,3
34,4
35,2
36,11
37,3
38,3
39,4
40,6
41,2
42,9
43,6
44,4
45,5
46,7
47,12
48,4
49,4
50,5
51,2
52,30
53,2
54,5
55,3
56,5
57,3
58,9
59,5
60,5
61,5
62,2
63,7
64,14
65,7
66,7
67,4
68,5
69,9
70,3
71,6
72,6
73,3
74,4
75,3
76,13
77,2
78,20
79,3
80,3
81,7
82,3
83,5
84,3
85,6
86,10
87,5
88,6
89,5
90,7
91,3
92,2
93,9
94,10
95,2
96,6
97,4
98,5
99,2
100,5
101,15
102,5
103,6
104,3
105,5
106,6
107,12
108,4
109,2
110,4
111,7
112,2
113,3
114,9
115,3
116,3
117,7
118,3
119,3
120,5
121,8
122,6
123,4
124,5
125,2
126,9
127,3
128,3
129,8
130,2
131,19
132,2
133,3
134,13
135,5
136,3
137,4
138,6
139,2
140,6
141,4
142,7
143,4
144,4
145,5
146,20
147,3
148,3
149,4
150,6
151,2
152,7
153,3
154,3
155,9
156,4
157,4
158,7
159,3
160,3
161,30
162,8
163,8
164,4
165,6
166,5
167,5
168,8
169,11
170,3
171,3
172,12
173,9
174,5
175,5
176,2
177,6
178,7
179,13
180,2
181,6
182,5
183,2
184,7
185,4
186,2
187,10
188,2
189,7
190,3
191,3
192,16
193,2
194,4
195,2
196,17
197,2
198,5
199,5
200,2
201,8
202,4
203,3
204,6
205,2
206,14
207,2
208,4
209,4
210,2
211,13
212,2
213,4
214,4
215,7
216,2
217,6
218,5
219,3
220,6
221,7
222,3
223,2
224,39
225,5
226,3
227,5
228,6
229,2
230,4
231,9
232,7
233,3
234,5
235,4
236,6
237,11
238,4
239,3
240,6
241,3
242,3
243,11
244,2
245,8
246,7
247,3
248,3
249,8
250,2
251,5
252,7
253,3
254,2
255,18
256,2
257,5
258,3
259,6
260,3
261,4
262,10
263,2
264,6
265,4
266,5
267,6
268,2
269,13
270,2
271,5
272,3
273,3
274,10
275,5
276,2
277,5
278,3
279,6
280,2
281,10
282,2
283,7
284,3
285,3
286,7
287,4
288,5
289,2
290,7
291,2
292,23
293,8
294,8
295,3
296,6
297,12
298,2
299,8
300,8
301,8
302,5
303,3
304,11
305,2
306,11
307,17
308,2
309,8
310,2
311,7
312,6
313,5
314,8
315,3
316,4
317,2
318,44
319,5
320,8
321,2
322,6
323,4
324,5
325,7
326,3
327,9
328,2
329,5
330,3
331,5
332,10
333,2
334,5
335,3
336,3
337,11
338,3
339,3
340,8
341,2
342,6
343,2
344,3
345,10
346,2
347,7
348,3
349,3
350,11
351,4
352,4
353,5
354,3
355,12
356,7
357,3
358,6
359,6
360,4
361,6
362,6
363,28
364,4
365,4
366,2
367,8
368,5
369,4
370,5
371,7
372,2
373,26
374,6
375,5
376,6
377,4
378,6
379,11
380,4
381,9
382,5
383,3
384,3
385,10
386,7
387,3
388,4
389,2
390,7
391,10
392,2
393,9
394,2
395,4
396,3
397,6
398,2
399,4
400,15
401,2
402,4
403,2
404,6
405,2
406,10
407,7
408,4
409,6
410,7
411,4
412,5
413,12
414,2
415,36
416,4
417,4
418,5
419,2
420,22
421,3
422,3
423,13
424,2
425,3
426,12
427,9
428,2
429,13
430,2
431,9
432,3
433,5
434,6
435,15
436,2
437,14
438,4
439,7
440,6
441,4
442,17
443,2
444,6
445,12
446,20
447,2
448,4
449,2
450,14
451,4
452,3
453,4
454,26
455,6
456,5
457,6
458,2
459,6
460,7
461,7
462,3
463,3
464,7
465,3
466,6
467,2
468,20
469,3
470,3
471,14
472,2
473,3
474,7
475,8
476,5
477,6
478,3
479,4
480,10
481,7
482,2
483,11
484,2
485,13
486,4
487,3
488,3
489,13
490,2
491,7
492,2
493,7
494,2
495,6
496,6
497,3
498,2
499,12
500,15
501,5
502,7
503,5
504,2
505,9
506,2
507,5
508,4
509,14
510,2
511,6
512,5
513,7
514,4
515,5
516,10
517,24
518,5
519,5
520,4
521,6
522,3
523,2
524,17
525,2
526,3
527,6
528,8
529,2
530,5
531,7
532,3
533,3
534,11
535,3
536,3
537,7
538,6
539,5
540,4
541,5
542,15
543,33
544,3
545,3
546,9
547,4
548,4
549,4
550,9
551,4
552,4
553,6
554,16
555,4
556,5
557,4
558,4
559,9
560,3
561,3
562,7
563,3
564,3
565,13
566,3
567,3
568,13
569,2
570,13
571,9
572,7
573,3
574,7
575,6
576,7
577,5
578,13
579,3
580,3
581,7
582,2
583,12
584,2
585,9
586,5
587,4
588,5
589,5
590,23
591,4
592,6
593,2
594,5
595,2
596,6
597,10
598,2
599,10
600,2
601,6
602,5
603,2
604,5
605,2
606,12
607,3
608,4
609,5
610,3
611,3
612,15
613,3
614,4
615,3
616,12
617,4
618,5
619,3
620,6
621,2
622,32
623,2
624,8
625,6
626,7
627,2
628,7
629,7
630,4
631,20
632,2
633,4
634,4
635,3
636,9
637,3
638,3
639,7
640,2
641,9
642,2
643,6
644,5
645,15
646,2
647,5
648,2
649,8
650,5
651,3
652,2
653,6
654,6
655,14
656,3
657,3
658,9
659,4
660,3
661,4
662,7
663,3
664,4
665,2
666,17
667,2
668,4
669,5
670,4
671,4
672,10
673,2
674,4
675,11
676,7
677,5
678,3
679,7
680,5
681,6
682,17
683,3
684,3
685,6
686,2
687,7
688,4
689,3
690,5
691,3
692,28
693,3
694,3
695,6
696,4
697,2
698,5
699,2
700,19
701,4
702,3
703,7
704,5
705,5
706,5
707,17
708,2
709,12
710,4
711,4
712,5
713,14
714,4
715,5
716,3
717,6
718,2
719,13
720,5
721,6
722,2
723,7
724,2
725,11
726,2
727,21
728,2
729,5
730,5
731,5
732,2
733,8
734,3
735,4
736,14
737,2
738,6
739,2
740,4
741,3
742,14
743,2
744,4
745,3
746,5
747,2
748,20
749,2
750,3
751,10
752,2
753,4
754,2
755,9
756,3
757,3
758,8
759,3
760,7
761,3
762,5
763,4
764,5
765,19
766,3
767,3
768,4
769,10
770,2
771,3
772,8
773,2
774,9
775,2
776,10
777,4
778,5
779,3
780,3
781,13
782,12
783,5
784,2
785,5
786,8
787,3
788,3
789,36
790,2
791,7
792,2
793,9
794,3
795,3
796,5
797,5
798,9
799,2
800,4
801,4
802,3
803,20
804,3
805,3
806,7
807,4
808,4
809,7
810,2
811,4
812,8
813,3
814,2
815,6
816,2
817,7
818,4
819,2
820,5
821,2
822,10
823,3
824,5
825,3
826,4
827,9
828,2
829,3
830,4
