Point Number,Degree
0,2
1,2
2,7
3,2
4,8
5,4
6,5
7,2
8,6
9,8
10,3
11,5
12,9
13,5
14,4
15,4
16,5
17,12
18,7
19,7
20,4
21,7
22,6
23,6
24,19
25,7
26,5
27,4
28,6
29,2
30,7
31,2
32,6
33,6
34,4
35,4
36,4
37,16
38,2
39,6
40,2
41,7
42,2
43,4
44,5
45,13
46,2
47,7
48,3
49,3
50,9
51,3
52,5
53,4
54,8
55,15
56,5
57,5
58,5
59,6
60,2
61,12
62,3
63,2
64,8
65,5
66,2
67,5
68,10
69,5
70,5
71,4
72,8
73,21
74,2
75,4
76,4
77,2
78,8
79,4
80,6
81,4
82,3
83,7
84,18
85,2
86,4
87,3
88,11
89,11
90,3
91,4
92,3
93,13
94,4
95,3
96,4
97,10
98,2
99,10
100,5
101,2
102,6
103,2
104,5
105,18
106,2
107,7
108,6
109,12
110,7
111,6
112,7
113,3
114,7
115,4
116,12
117,20
118,2
119,4
120,3
121,7
122,3
123,2
124,5
125,9
126,4
127,7
128,2
129,6
130,3
131,5
132,19
133,3
134,3
135,10
136,3
137,8
138,3
139,5
140,7
141,3
142,7
143,7
144,2
145,66
146,2
147,5
148,3
149,4
150,8
151,2
152,5
153,8
154,2
155,5
156,4
157,14
158,6
159,4
160,4
161,9
162,5
163,5
164,9
165,2
166,7
167,3
168,3
169,20
170,2
171,3
172,6
173,2
174,6
175,2
176,20
177,2
178,3
179,3
180,5
181,6
182,2
183,4
184,6
185,15
186,2
187,6
188,5
189,2
190,6
191,2
192,8
193,2
194,10
195,9
196,3
197,7
198,2
199,3
200,5
201,5
202,2
203,22
204,2
205,6
206,7
207,4
208,4
209,5
210,10
211,8
212,2
213,8
214,2
215,7
216,6
217,11
218,3
219,3
220,27
221,5
222,6
223,5
224,4
225,8
226,3
227,4
228,14
229,3
230,6
231,5
232,4
233,8
234,2
235,5
236,19
237,9
238,2
239,12
240,2
241,4
242,4
243,3
244,8
245,6
246,2
247,11
248,5
249,2
250,4
251,8
252,3
253,7
254,27
255,6
256,3
257,8
258,4
259,2
260,7
261,3
262,3
263,9
264,4
265,3
266,3
267,17
268,8
269,7
270,8
271,4
272,3
273,7
274,11
275,5
276,5
277,2
278,9
279,8
280,23
281,2
282,13
283,3
284,3
285,6
286,3
287,5
288,14
289,2
290,3
291,9
292,3
293,4
294,2
295,7
296,15
297,9
298,6
299,5
300,6
301,2
302,7
303,11
304,7
305,3
306,6
307,3
308,5
309,16
310,2
311,13
312,26
313,5
314,4
315,4
316,6
317,3
318,22
319,6
320,7
321,5
322,4
323,7
324,6
325,2
326,17
327,2
328,8
329,5
330,3
331,3
332,10
333,2
334,6
335,16
336,5
337,3
338,5
339,4
340,10
341,2
342,6
343,4
344,2
345,8
346,19
347,9
348,2
349,12
350,2
351,10
352,4
353,3
354,10
355,5
356,3
357,9
358,2
359,14
360,3
361,7
362,8
363,27
364,3
365,3
366,8
367,3
368,7
369,2
370,7
371,2
372,9
373,4
374,4
375,5
376,39
377,2
378,6
379,4
380,4
381,7
382,5
383,4
384,2
385,10
386,3
387,4
388,7
389,4
390,5
391,3
392,9
393,3
394,4
395,2
396,106
397,16
398,4
399,3
400,19
401,9
402,11
403,3
404,4
405,3
406,13
407,4
408,2
409,7
410,6
411,14
412,5
413,2
414,5
415,15
416,4
417,3
418,5
419,3
420,6
421,11
422,6
423,3
424,4
425,3
426,17
427,3
428,4
429,3
430,30
431,2
432,12
433,5
434,5
435,5
436,5
437,10
438,3
439,3
440,7
441,4
442,2
443,10
444,2
445,4
446,3
447,12
448,4
449,2
450,5
451,4
452,2
453,11
454,2
455,7
456,5
457,3
458,3
459,11
460,16
461,3
462,3
463,8
464,4
465,5
466,9
467,3
468,9
469,4
470,2
471,18
472,5
473,4
474,6
475,5
476,12
477,2
478,4
479,13
480,2
481,5
482,3
483,4
484,12
485,4
486,5
487,4
488,5
489,14
490,2
491,7
492,4
493,5
494,4
495,8
496,2
497,37
498,2
499,14
500,2
501,8
502,2
503,5
504,7
505,5
506,2
507,8
508,2
509,12
510,2
511,10
512,6
513,7
514,2
515,8
516,2
517,10
518,5
519,2
520,11
521,18
522,4
523,6
524,5
525,5
526,6
527,16
528,4
529,4
530,5
531,2
532,10
533,3
534,3
535,10
536,3
537,4
538,3
539,13
540,2
541,5
542,2
543,5
544,2
545,32
