Point Number,Degree
0,14
1,2
2,4
3,3
4,11
5,2
6,9
7,2
8,4
9,4
10,11
11,2
12,11
13,3
14,3
15,6
16,2
17,14
18,3
19,4
20,3
21,8
22,3
23,3
24,6
25,3
26,2
27,16
28,2
29,7
30,2
31,5
32,4
33,7
34,2
35,4
36,17
37,2
38,4
39,6
40,6
41,3
42,7
43,2
44,7
45,3
46,2
47,37
48,2
49,4
50,3
51,10
52,7
53,7
54,3
55,4
56,12
57,2
58,4
59,9
60,4
61,3
62,5
63,10
64,10
65,4
66,3
67,5
68,17
69,7
70,5
71,4
72,7
73,4
74,7
75,3
76,3
77,25
78,2
79,5
80,3
81,9
82,7
83,7
84,7
85,7
86,7
87,18
88,2
89,4
90,3
91,13
92,2
93,5
94,5
95,2
96,6
97,2
98,10
99,2
100,7
101,2
102,9
103,2
104,11
105,5
106,5
107,5
108,6
109,3
110,18
111,4
112,3
113,6
114,5
115,3
116,5
117,13
118,3
119,4
120,3
121,7
122,4
123,9
124,3
125,4
126,5
127,4
128,4
129,37
130,2
131,5
132,2
133,5
134,2
135,7
136,2
137,4
138,9
139,2
140,4
141,3
142,6
143,2
144,11
145,2
146,6
147,3
148,2
149,7
150,3
151,3
152,9
153,3
154,3
155,13
156,2
157,7
158,3
159,3
160,10
161,4
162,3
163,4
164,11
165,3
166,3
167,4
168,10
169,5
170,3
171,7
172,3
173,3
174,14
175,3
176,3
177,27
178,3
179,4
180,3
181,16
182,2
183,7
184,8
185,7
186,3
187,6
188,2
189,7
190,4
191,2
192,14
193,3
194,3
195,11
196,3
197,4
198,3
199,14
200,4
201,5
202,2
203,7
204,16
205,2
206,10
207,3
208,4
209,2
210,7
211,3
212,3
213,19
214,2
215,4
216,3
217,11
218,2
219,7
220,4
221,4
222,5
223,2
224,9
225,6
226,7
227,2
228,6
229,2
230,7
231,11
232,2
233,9
234,3
235,4
236,3
237,7
238,6
239,3
240,3
241,8
242,3
243,4
244,2
245,21
246,3
247,3
248,6
249,3
250,3
251,10
252,4
253,4
254,4
255,11
256,4
257,4
258,4
259,6
260,4
261,2
262,14
263,6
264,6
265,6
266,3
267,2
268,9
269,3
270,5
271,3
272,12
273,2
274,6
275,4
276,4
277,5
278,25
279,4
280,4
281,5
282,3
283,12
284,2
285,3
286,3
287,5
288,7
289,4
290,3
291,7
292,3
293,2
294,23
295,4
296,3
297,4
298,5
299,3
300,8
301,4
302,5
303,3
304,6
305,9
306,2
307,4
308,2
309,11
310,2
311,4
312,2
313,7
314,3
315,3
316,9
317,2
318,7
319,4
320,4
321,5
322,9
