Point Number,Degree
0,8
1,7
2,2
3,5
4,8
5,6
6,4
7,6
8,9
9,3
10,7
11,40
12,2
13,3
14,9
15,8
16,2
17,7
18,6
19,6
20,10
21,2
22,6
23,2
24,7
25,3
26,30
27,2
28,3
29,7
30,3
31,3
32,6
33,2
34,6
35,9
36,2
37,3
38,3
39,5
40,7
41,3
42,5
43,2
44,7
45,2
46,20
47,4
48,3
49,4
50,9
51,3
52,5
53,4
54,4
55,10
56,4
57,4
58,4
59,18
60,4
61,5
62,4
63,5
64,12
65,2
66,5
67,5
68,4
69,2
70,6
71,14
72,2
73,4
74,3
75,6
76,2
77,8
78,3
79,3
80,15
81,2
82,6
83,2
84,5
85,6
86,3
87,3
88,20
89,3
90,3
91,8
92,7
93,7
94,3
95,3
96,11
97,3
98,4
99,2
100,12
101,5
102,2
103,6
104,3
105,2
106,13
107,2
108,21
109,3
110,3
111,5
112,3
113,7
114,3
115,3
116,9
117,4
118,3
119,5
120,4
121,2
122,27
123,2
124,6
125,4
126,4
127,6
128,2
129,15
130,2
131,4
132,3
133,4
134,6
135,2
136,6
137,2
138,11
139,2
140,5
141,4
142,4
143,12
144,3
145,3
146,6
147,4
148,4
149,3
150,5
151,15
152,8
153,5
154,6
155,2
156,6
157,9
158,3
159,3
160,6
161,14
162,4
163,5
164,5
165,3
166,7
167,2
168,34
169,3
170,3
171,7
172,2
173,7
174,5
175,2
176,7
177,2
178,7
179,19
180,2
181,5
182,2
183,8
184,5
185,6
186,2
187,7
188,2
189,9
190,3
191,3
192,16
193,4
194,2
195,6
196,3
197,3
198,11
199,6
200,3
201,3
202,5
203,5
204,2
205,12
206,5
207,2
208,7
209,3
210,3
211,8
212,3
213,3
214,11
215,2
216,7
217,2
218,6
219,7
220,3
221,3
222,4
223,6
224,3
225,3
226,10
227,2
228,8
229,3
230,3
231,7
232,2
233,5
234,2
235,7
236,4
237,2
238,5
239,3
240,2
241,21
242,3
243,2
244,7
245,3
246,3
247,8
248,3
249,5
250,3
251,4
252,24
253,5
254,2
255,5
256,3
257,6
258,2
259,7
260,2
261,10
262,2
263,3
264,5
265,6
266,2
267,4
268,5
269,9
270,2
271,5
272,2
273,4
274,2
275,15
276,2
277,6
278,3
279,2
280,9
281,3
282,3
283,7
284,3
285,3
286,11
287,2
288,23
289,2
290,10
291,9
292,2
293,6
294,3
295,7
296,2
297,7
298,13
299,2
300,5
301,3
302,3
303,9
304,3
305,4
306,2
307,10
308,2
309,4
310,2
311,13
312,3
313,3
314,6
315,3
316,3
317,11
318,2
319,4
320,3
321,8
322,2
323,4
324,3
325,26
326,8
327,3
328,9
329,2
330,6
331,2
332,11
333,8
334,5
335,9
336,8
337,6
338,2
339,6
340,11
341,10
342,12
343,34
344,3
345,3
346,7
347,6
348,2
349,7
350,3
351,2
352,9
353,3
354,4
355,2
356,28
357,2
358,3
359,5
360,4
361,3
362,5
363,8
364,3
365,3
366,17
367,2
368,5
369,4
370,4
371,13
372,2
373,8
374,2
375,5
376,4
377,2
378,6
379,13
380,2
381,8
382,3
383,5
384,4
385,4
386,15
387,4
388,4
389,4
390,15
391,5
392,3
393,6
394,3
395,10
396,3
397,3
398,16
399,2
400,6
401,2
402,5
403,2
404,8
405,4
406,4
407,4
408,30
409,3
410,4
411,3
412,14
413,2
414,3
415,4
416,3
417,2
418,15
419,4
420,4
421,4
422,7
423,2
424,5
425,2
426,12
427,9
428,5
429,4
430,5
431,4
432,9
433,6
434,5
435,5
436,5
437,5
438,15
439,3
440,2
441,14
442,3
443,3
444,6
445,3
446,2
447,9
448,3
449,3
450,5
451,7
452,2
453,20
454,7
455,3
456,3
457,6
458,4
459,8
460,5
461,3
462,5
463,5
464,15
465,3
466,5
467,3
468,3
469,17
470,2
471,3
472,11
473,2
474,3
475,5
476,4
477,4
478,3
479,6
480,11
481,2
482,10
483,4
484,3
485,4
486,5
487,2
488,14
489,2
490,3
491,7
492,3
493,3
494,5
495,9
496,2
497,4
498,4
499,2
500,11
501,5
502,6
503,3
504,5
505,15
506,4
507,4
508,4
509,38
510,2
511,3
512,4
513,2
514,10
515,4
516,3
517,4
518,9
519,3
520,3
521,6
522,2
523,7
524,2
525,13
526,3
527,3
528,4
529,7
530,7
531,2
532,4
533,4
534,8
535,3
536,7
537,21
538,3
539,3
540,6
541,2
542,4
543,8
544,2
545,6
546,3
547,3
548,10
549,2
550,7
551,5
552,3
553,7
554,2
555,9
556,2
557,18
558,4
559,4
560,4
561,13
562,6
563,2
564,5
565,6
566,2
567,4
568,10
569,2
570,5
571,3
572,4
573,9
574,4
575,2
576,6
577,16
578,3
579,3
580,11
581,7
582,10
583,7
584,2
585,7
586,6
587,6
588,8
589,16
590,6
591,2
592,6
593,2
594,6
595,4
596,12
597,3
598,4
599,4
600,2
601,22
602,3
603,4
604,3
605,11
606,3
607,3
608,8
609,4
610,4
611,4
612,8
613,2
614,12
615,6
616,3
617,5
618,4
619,7
620,2
621,11
622,2
623,6
624,3
625,3
626,9
627,2
628,6
629,3
630,3
631,10
632,8
633,2
634,3
635,8
636,2
637,4
638,2
639,11
640,6
641,4
642,4
643,7
644,3
645,2
646,16
647,3
648,5
649,5
650,2
651,6
652,2
653,27
654,5
655,4
656,7
657,2
658,6
659,5
660,2
661,9
662,3
663,3
664,66
665,4
666,5
667,3
668,6
669,2
670,11
671,3
672,4
673,10
674,2
675,5
676,4
677,9
678,6
679,2
680,7
681,3
682,3
683,12
684,5
685,2
686,7
687,4
688,2
689,10
690,5
691,3
692,6
693,3
694,5
695,31
696,3
697,3
698,10
699,2
700,6
701,5
702,3
703,5
704,11
705,2
706,7
707,11
708,2
709,6
710,5
711,5
712,5
713,14
714,2
715,3
716,9
717,3
718,3
719,5
