Point Number,Degree
0,5
1,3
2,4
3,3
4,7
5,2
6,3
7,14
8,2
9,9
10,6
11,4
12,6
13,7
14,6
15,2
16,7
17,2
18,12
19,2
20,13
21,12
22,2
23,4
24,4
25,10
26,3
27,3
28,9
29,5
30,2
31,5
32,2
33,9
34,2
35,13
36,2
37,6
38,3
39,3
40,13
41,3
42,3
43,7
44,3
45,3
46,6
47,2
48,14
49,5
50,4
51,5
52,4
53,8
54,3
55,3
56,13
57,4
58,2
59,9
60,3
61,3
62,10
63,4
64,5
65,6
66,2
67,4
68,10
69,4
70,4
71,7
72,2
73,37
74,3
75,3
76,5
77,2
78,11
79,5
80,2
81,7
82,3
83,4
84,7
85,12
86,2
87,6
88,5
89,6
90,3
91,7
92,16
93,5
94,3
95,5
96,3
97,9
98,5
99,5
100,2
101,8
102,4
103,4
104,2
105,9
106,25
107,5
108,2
109,5
110,4
111,8
112,3
113,4
114,3
115,15
116,3
117,3
118,14
119,5
120,5
121,5
122,6
123,2
124,14
125,2
126,13
127,5
128,2
129,6
130,2
131,5
132,13
133,2
134,5
135,3
136,4
137,16
138,5
139,2
140,8
141,2
142,8
143,2
144,4
145,5
146,14
147,3
148,2
149,21
150,4
151,5
152,5
153,3
154,5
155,10
156,3
157,5
158,2
159,5
160,2
161,14
162,2
163,3
164,10
165,3
166,3
167,10
168,3
169,3
170,9
171,2
172,8
173,2
174,7
175,2
176,14
177,5
178,7
179,3
180,7
181,5
182,7
183,8
184,2
185,53
186,6
187,6
188,3
189,7
190,2
191,4
192,13
193,6
194,3
195,5
196,4
197,10
198,6
199,7
200,2
201,8
202,27
203,5
204,3
205,7
206,5
207,6
208,4
209,7
210,13
211,2
212,4
213,5
214,3
215,3
216,12
217,4
218,7
219,2
220,4
221,4
222,2
223,10
224,4
225,2
226,4
227,3
228,2
229,16
230,3
231,3
232,8
233,3
234,5
235,2
236,6
237,3
238,4
239,26
240,2
241,6
242,4
243,6
244,3
245,4
246,8
247,3
248,2
249,16
250,4
251,3
252,6
253,3
254,3
255,17
256,2
257,5
258,8
259,4
260,3
261,5
262,3
263,17
264,4
265,2
266,5
267,2
268,12
269,2
270,6
271,4
272,4
273,7
274,3
275,3
276,19
277,3
278,4
279,3
280,8
281,3
282,3
283,6
284,9
285,12
286,4
287,5
288,3
289,3
290,10
291,2
292,19
293,3
294,3
295,13
296,2
297,3
298,5
299,3
300,4
301,12
302,3
303,3
304,8
305,2
306,4
307,5
308,2
309,14
310,6
311,3
312,6
313,5
314,6
315,2
316,20
317,6
318,5
319,5
320,7
321,4
322,6
323,2
324,30
325,2
326,9
327,9
328,2
329,11
330,4
331,4
332,10
333,2
334,9
335,3
336,11
337,3
338,9
339,6
340,4
341,5
342,4
343,15
344,5
345,4
346,6
347,2
348,8
349,3
350,5
351,3
352,4
353,96
354,4
355,3
356,6
357,3
358,6
359,4
360,4
361,27
362,5
363,4
364,6
365,7
366,3
367,3
368,10
369,5
370,7
371,2
372,5
373,5
