Point Number,Degree
0,2
1,5
2,2
3,7
4,3
5,3
6,9
7,2
8,4
9,5
10,5
11,3
12,3
13,8
14,4
15,4
16,2
17,7
18,2
19,17
20,2
21,9
22,5
23,7
24,4
25,5
26,9
27,2
28,9
29,3
30,5
31,3
32,3
33,31
34,5
35,4
36,7
37,4
38,5
39,6
40,19
41,6
42,4
43,6
44,5
45,6
46,3
47,15
48,4
49,3
50,4
51,5
52,3
53,6
54,19
55,5
56,6
57,4
58,6
59,5
60,11
61,3
62,4
63,3
64,11
65,5
66,5
67,6
68,5
69,2
70,7
71,22
72,3
73,3
74,10
75,3
76,3
77,6
78,5
79,2
80,7
81,4
82,20
83,6
84,3
85,8
86,3
87,4
88,9
89,4
90,5
91,7
92,11
93,6
94,4
95,3
96,5
97,7
98,12
99,3
100,6
101,4
102,5
103,5
104,20
105,3
106,9
107,4
108,5
109,6
110,6
111,5
112,5
113,24
114,2
115,5
116,2
117,5
118,3
119,10
120,3
121,3
122,2
123,9
124,2
125,8
126,4
127,5
128,3
129,5
130,10
131,3
132,3
133,14
134,7
135,2
136,6
137,6
138,2
139,8
140,3
141,3
142,12
143,2
144,5
145,5
146,2
147,7
148,3
149,3
150,16
151,2
152,4
153,4
154,2
155,10
156,2
157,10
158,7
159,5
160,5
161,5
162,7
163,9
164,2
165,4
166,6
167,6
168,2
169,33
170,6
171,4
172,3
173,9
174,2
175,4
176,8
177,3
178,3
179,7
180,9
181,4
182,5
183,2
184,6
185,2
186,18
187,12
188,3
189,3
190,6
191,4
192,5
193,6
194,5
195,3
196,8
197,3
198,3
199,11
200,6
201,4
202,5
203,6
204,4
205,16
206,2
207,5
208,3
209,4
210,9
211,3
212,6
213,3
214,3
215,7
216,3
217,3
218,14
219,3
220,3
221,8
222,2
223,4
224,4
225,2
226,13
227,7
228,3
229,6
230,6
231,6
232,3
233,8
234,30
235,2
236,5
237,2
238,4
239,15
240,5
241,4
242,4
243,5
244,9
245,8
246,2
247,4
248,3
249,8
250,4
251,9
252,8
253,3
254,3
255,9
256,18
257,2
258,12
259,4
260,4
261,4
262,10
263,2
264,7
265,2
266,10
267,5
268,2
269,7
270,7
271,4
272,4
273,4
274,10
275,2
276,4
277,3
278,2
279,16
280,3
281,2
282,14
283,7
284,3
285,4
286,8
287,3
288,4
289,8
290,2
291,5
292,2
293,14
294,2
295,5
296,2
297,8
298,7
299,4
300,5
301,4
302,6
303,3
