Degree,Log(Probability)
2,-1.8096170866280614
3,-1.7961940662959206
4,-1.9705474534406986
5,-2.2635345781221727
6,-2.32949254591397
7,-3.069159742108808
8,-2.9356283494842854
9,-3.069159742108808
10,-3.5487328223706944
11,-3.7157869070338605
12,-4.034240638152395
13,-4.167772030776918
14,-3.9164576024960116
15,-5.420534999272286
16,-4.727387818712341
17,-4.321922710604176
18,-4.167772030776918
20,-5.420534999272286
21,-6.113682179832232
22,-6.113682179832232
23,-6.113682179832232
24,-5.015069891164122
25,-5.420534999272286
32,-6.113682179832232
33,-6.113682179832232
34,-6.113682179832232
39,-6.113682179832232
56,-6.113682179832232
92,-6.113682179832232
