Degree,Log(Probability)
2,-1.7911597690601568
3,-1.6349557004210566
4,-1.9298431565941077
5,-2.110513185349589
6,-2.421568608986679
7,-2.8969923057017537
8,-3.024331728078355
9,-3.547579871842903
10,-3.705208816046486
11,-3.922273321284314
12,-3.8078629701065694
13,-4.122944016746465
14,-4.933874232962793
15,-4.2832866668216445
16,-5.116195789756748
17,-4.779723553135535
18,-6.032486521630903
19,-6.320168594082684
20,-6.725633702190849
21,-5.472870733695481
22,-6.320168594082684
23,-6.320168594082684
24,-6.032486521630903
25,-7.418780882750794
26,-6.320168594082684
27,-7.418780882750794
29,-6.320168594082684
30,-6.032486521630903
31,-6.725633702190849
32,-6.725633702190849
33,-6.725633702190849
34,-7.418780882750794
38,-6.725633702190849
42,-7.418780882750794
45,-6.725633702190849
46,-7.418780882750794
47,-7.418780882750794
54,-7.418780882750794
131,-7.418780882750794
