Degree,Log(Probability)
2,-1.7712809378845145
3,-1.6132766887412662
4,-2.0925539547723306
5,-2.1700120138113346
6,-2.3297712332982026
7,-2.755117711960196
8,-3.0630844555834824
9,-3.302757308848903
10,-3.8781214537524646
11,-3.6475977951406326
12,-4.038464103827644
13,-4.340744975700578
14,-4.465908118654584
15,-5.094516778076958
16,-4.689051669968793
17,-5.564520407322694
18,-6.075346031088684
19,-5.564520407322694
20,-5.787663958636903
21,-5.787663958636903
22,-5.564520407322694
23,-5.564520407322694
24,-6.480811139196849
25,-6.075346031088684
27,-6.480811139196849
28,-7.173958319756793
29,-6.075346031088684
31,-6.075346031088684
32,-6.480811139196849
33,-7.173958319756793
34,-7.173958319756793
35,-7.173958319756793
36,-7.173958319756793
38,-7.173958319756793
39,-7.173958319756793
45,-7.173958319756793
54,-7.173958319756793
82,-7.173958319756793
94,-7.173958319756793
103,-7.173958319756793
