Degree,Log(Probability)
2,-1.6945957207744071
3,-1.5623277521966565
4,-2.0270356938676817
5,-2.4185145600011064
6,-2.5520459526256287
7,-2.993878704904668
8,-2.678797658264773
9,-3.1986731175506815
10,-3.345276591742557
11,-4.210274029229161
12,-3.7247662134474604
13,-4.680277658474897
14,-4.903421209789107
15,-5.596568390349052
16,-4.497956101680942
17,-5.191103282240888
18,-5.596568390349052
19,-4.497956101680942
20,-6.289715570908998
21,-5.596568390349052
22,-5.596568390349052
25,-5.596568390349052
26,-5.596568390349052
27,-6.289715570908998
29,-6.289715570908998
42,-6.289715570908998
