Degree,Log(Probability)
2,-1.7847320334205983
3,-1.6293815934014357
4,-1.9098951763746042
5,-2.2802689646714986
6,-2.4049724431724555
7,-2.7461432005752227
8,-3.1461288429187615
9,-3.2496695218596017
10,-3.4958025913985105
11,-3.8897068771055987
12,-3.7912668042923463
13,-4.772096057304072
14,-4.548952505989863
15,-4.6920533496305366
16,-5.4652432378640174
17,-5.311092558036759
18,-6.158390418423963
19,-5.870708345972182
20,-5.311092558036759
21,-5.311092558036759
22,-6.5638555265321274
23,-5.4652432378640174
24,-5.870708345972182
25,-7.257002707092073
27,-5.870708345972182
28,-5.4652432378640174
30,-6.5638555265321274
31,-6.5638555265321274
32,-7.257002707092073
39,-7.257002707092073
40,-7.257002707092073
41,-7.257002707092073
51,-7.257002707092073
65,-7.257002707092073
88,-7.257002707092073
