Degree,Log(Probability)
2,0.17205882352941176
3,0.18529411764705883
4,0.15294117647058825
5,0.12058823529411765
6,0.07794117647058824
7,0.0661764705882353
8,0.052941176470588235
9,0.03823529411764706
10,0.023529411764705882
11,0.025
12,0.013235294117647059
13,0.01764705882352941
14,0.008823529411764706
15,0.010294117647058823
16,0.0029411764705882353
17,0.0029411764705882353
18,0.0029411764705882353
20,0.0029411764705882353
21,0.004411764705882353
22,0.004411764705882353
23,0.0014705882352941176
24,0.0014705882352941176
27,0.0029411764705882353
28,0.0029411764705882353
29,0.0014705882352941176
30,0.0014705882352941176
32,0.0014705882352941176
38,0.0014705882352941176
