Degree,Log(Probability)
2,-1.7652928960398917
3,-1.6037072377251154
4,-1.8228903878232283
5,-2.1801301439769194
6,-2.4659307483289945
7,-2.834491299501708
8,-3.5496173867804286
9,-3.261935314328648
10,-3.7186937168243626
11,-4.024075366375545
12,-3.829919351934587
13,-4.360547602996757
14,-4.2207856606215985
15,-4.871373226762748
16,-5.159055299214529
17,-5.053694783556702
18,-5.746841964116648
19,-5.564520407322694
20,-6.663132695990803
21,-5.746841964116648
22,-7.356279876550748
23,-5.564520407322694
24,-6.663132695990803
25,-7.356279876550748
26,-6.663132695990803
27,-6.663132695990803
28,-7.356279876550748
30,-6.663132695990803
32,-6.663132695990803
34,-6.663132695990803
37,-6.257667587882639
38,-7.356279876550748
40,-7.356279876550748
42,-7.356279876550748
43,-7.356279876550748
45,-7.356279876550748
49,-7.356279876550748
52,-7.356279876550748
