Degree,Log(Probability)
2,0.18208955223880596
3,0.2
4,0.10746268656716418
5,0.13134328358208955
6,0.0955223880597015
7,0.05373134328358209
8,0.03880597014925373
9,0.04776119402985075
10,0.026865671641791045
11,0.023880597014925373
12,0.008955223880597015
13,0.014925373134328358
15,0.005970149253731343
16,0.008955223880597015
17,0.011940298507462687
18,0.005970149253731343
19,0.0029850746268656717
20,0.008955223880597015
21,0.0029850746268656717
23,0.0029850746268656717
24,0.0029850746268656717
25,0.0029850746268656717
27,0.0029850746268656717
28,0.0029850746268656717
37,0.0029850746268656717
46,0.0029850746268656717
