Degree,Log(Probability)
2,-1.7047480922384253
3,-1.7433629283662049
4,-1.9054187877005764
5,-2.049588578530155
6,-2.626736845227218
7,-2.838045938894425
8,-3.0910424533583156
9,-3.4740347056144216
10,-3.6971782569286313
11,-3.7253491338953277
12,-4.28496492183075
13,-4.189654742026425
14,-4.572646994282532
15,-4.189654742026425
16,-4.795790545596741
17,-4.715747837923205
18,-5.334787046329428
19,-5.488937726156687
20,-5.334787046329428
21,-5.671259282950641
22,-5.671259282950641
23,-5.083472618048522
24,-6.587550014824796
25,-7.280697195384741
26,-7.280697195384741
28,-5.8944028342648505
29,-7.280697195384741
31,-7.280697195384741
32,-7.280697195384741
33,-7.280697195384741
37,-7.280697195384741
38,-7.280697195384741
80,-7.280697195384741
308,-7.280697195384741
