Degree,Log(Probability)
2,-1.9153734251952317
3,-1.6409365794934714
4,-1.942041672277393
5,-2.118972380436471
6,-2.591128863043308
7,-2.591128863043308
8,-3.125211348973566
9,-2.9379998068854194
10,-3.5160776576605777
11,-3.8789831513499458
12,-4.1666652238017265
13,-4.0125145439744685
14,-5.2652775124698366
15,-4.705661724534414
16,-5.552959584921617
17,-4.454347296253507
18,-5.552959584921617
19,-5.958424693029782
20,-5.2652775124698366
21,-5.958424693029782
22,-5.2652775124698366
23,-6.651571873589727
24,-6.651571873589727
26,-6.651571873589727
29,-5.552959584921617
31,-6.651571873589727
38,-6.651571873589727
41,-6.651571873589727
47,-6.651571873589727
59,-6.651571873589727
64,-6.651571873589727
