Degree,Log(Probability)
2,-1.6879711858587825
3,-1.7485958076752173
4,-1.7767666846419137
5,-2.1912004627328385
6,-2.4417429882351627
7,-2.7294250606869435
8,-3.163061045761804
9,-3.6048937980408438
10,-3.6048937980408438
11,-4.233502457463218
12,-4.192680462942962
13,-4.276062071882014
14,-4.578342943754947
15,-4.846606930349626
16,-4.703506086708953
17,-4.638967565571382
18,-5.619796818583108
19,-6.718409107251218
20,-5.1089711948171175
21,-5.802118375377063
22,-7.411556287811163
23,-6.718409107251218
24,-6.312943999143053
25,-5.802118375377063
26,-6.312943999143053
27,-7.411556287811163
29,-6.718409107251218
30,-6.718409107251218
33,-7.411556287811163
35,-7.411556287811163
36,-6.718409107251218
39,-7.411556287811163
40,-7.411556287811163
42,-7.411556287811163
47,-7.411556287811163
83,-7.411556287811163
