Degree,Log(Probability)
2,-1.7299350872197161
3,-1.6638240621076534
4,-1.9869181727826903
5,-2.0948660120054674
6,-2.5453718455379355
7,-2.8466966943935033
8,-3.0137507790566693
9,-3.6686767467964168
10,-3.3502230156778823
11,-3.9563588192481975
12,-3.774037262454243
13,-4.266513747552037
14,-4.792606843448817
15,-4.361823927356362
16,-5.160331623574134
17,-4.959660928111982
18,-5.4116460518550396
19,-5.4116460518550396
20,-5.4116460518550396
21,-5.971261839790462
22,-5.5657967316822985
23,-5.971261839790462
24,-6.664409020350408
25,-5.7481182884762525
26,-7.357556200910353
27,-6.664409020350408
28,-6.664409020350408
29,-7.357556200910353
30,-7.357556200910353
31,-6.664409020350408
33,-7.357556200910353
38,-7.357556200910353
66,-7.357556200910353
69,-7.357556200910353
82,-7.357556200910353
103,-7.357556200910353
114,-7.357556200910353
