Degree,Log(Probability)
2,-1.7842687974988976
3,-1.754854912292604
4,-1.9816282316573925
5,-2.1822989271195437
6,-2.4054424784337534
7,-2.5877640352277083
8,-3.2809112157876537
9,-3.1557480728336476
10,-3.686376323895818
11,-3.791736839553644
12,-4.197201947661808
13,-4.197201947661808
14,-4.379523504455763
15,-4.890349128221754
16,-4.379523504455763
17,-4.602667055769973
18,-5.988961416889864
19,-4.890349128221754
20,-5.988961416889864
21,-5.295814236329918
23,-5.988961416889864
24,-4.890349128221754
25,-5.988961416889864
29,-5.988961416889864
31,-5.295814236329918
38,-5.988961416889864
123,-5.988961416889864
