Degree,Log(Probability)
2,-1.774509551144816
3,-1.7130073513870219
4,-1.9405465141742697
5,-2.131717686245207
6,-2.427431930394252
7,-2.922845275165356
8,-3.0347631913693416
9,-3.313711583852368
10,-3.5260442190623618
11,-3.7819775931995623
12,-3.8245372076183584
13,-4.208496110505559
14,-4.592907809415891
15,-4.726439202040414
16,-4.839767887347417
17,-5.2860549899758364
18,-5.225430368159402
19,-5.493694354754081
20,-5.419586382600359
21,-5.756058619221572
22,-6.266884242987563
23,-6.672349351095727
24,-5.756058619221572
25,-6.960031423547508
26,-6.960031423547508
27,-6.266884242987563
28,-6.960031423547508
29,-6.960031423547508
30,-6.4492057997815175
31,-6.672349351095727
32,-8.058643712215618
33,-6.4492057997815175
34,-8.058643712215618
35,-7.365496531655673
36,-8.058643712215618
37,-8.058643712215618
38,-8.058643712215618
40,-7.365496531655673
41,-8.058643712215618
42,-8.058643712215618
44,-8.058643712215618
47,-8.058643712215618
52,-8.058643712215618
53,-8.058643712215618
57,-7.365496531655673
64,-8.058643712215618
99,-8.058643712215618
127,-8.058643712215618
132,-8.058643712215618
197,-8.058643712215618
