Degree,Log(Probability)
2,0.17846460618145563
3,0.17048853439680958
4,0.16450648055832504
5,0.11166500498504486
6,0.08574277168494517
7,0.058823529411764705
8,0.047856430707876374
9,0.03489531405782652
10,0.027916251246261216
11,0.019940179461615155
12,0.01694915254237288
13,0.014955134596211365
14,0.006979062811565304
15,0.007976071784646061
16,0.00897308075772682
17,0.003988035892323031
18,0.0029910269192422734
19,0.004985044865403789
20,0.005982053838484547
21,0.006979062811565304
22,0.0009970089730807576
23,0.0029910269192422734
24,0.0019940179461615153
25,0.0009970089730807576
26,0.0029910269192422734
27,0.0029910269192422734
29,0.0009970089730807576
30,0.0009970089730807576
31,0.0009970089730807576
32,0.0009970089730807576
86,0.0009970089730807576
91,0.0009970089730807576
