Degree,Log(Probability)
2,0.20535714285714285
3,0.09821428571428571
4,0.1875
5,0.07142857142857142
6,0.09821428571428571
7,0.07142857142857142
8,0.044642857142857144
9,0.026785714285714284
10,0.044642857142857144
11,0.017857142857142856
12,0.008928571428571428
13,0.017857142857142856
14,0.008928571428571428
15,0.008928571428571428
17,0.026785714285714284
18,0.008928571428571428
19,0.017857142857142856
22,0.008928571428571428
25,0.008928571428571428
26,0.008928571428571428
29,0.008928571428571428
