Degree,Log(Probability)
2,-1.6690536221084549
3,-1.7904144791127223
4,-1.937867210255853
5,-2.3066309515135894
6,-2.4210413026913336
7,-2.8971239780134512
8,-2.8971239780134512
9,-3.2784915345425554
10,-3.6149637711637683
11,-3.6149637711637683
12,-4.125789394929759
13,-4.125789394929759
14,-5.224401683597868
15,-4.308110951723713
16,-4.664785895662446
17,-5.512083756049649
18,-5.224401683597868
19,-5.224401683597868
20,-5.224401683597868
21,-5.001258132283659
22,-5.512083756049649
23,-5.917548864157814
26,-5.917548864157814
27,-5.917548864157814
30,-6.610696044717759
32,-5.917548864157814
34,-6.610696044717759
36,-6.610696044717759
41,-6.610696044717759
82,-5.917548864157814
