Degree,Log(Probability)
2,0.16792323509252913
3,0.19465387251542152
4,0.13845099383139137
5,0.11240575736806031
6,0.08704592186429061
7,0.06031528444139822
8,0.053461274845784786
9,0.03495544893762851
10,0.03015764222069911
11,0.021247429746401644
12,0.015078821110349555
13,0.008910212474297465
14,0.009595613433858808
15,0.008910212474297465
16,0.009595613433858808
17,0.0054832076764907475
18,0.00822481151473612
19,0.0027416038382453737
20,0.00411240575736806
21,0.003427004797806717
22,0.0027416038382453737
23,0.00411240575736806
24,0.00205620287868403
25,0.0013708019191226869
27,0.0006854009595613434
28,0.0006854009595613434
29,0.00205620287868403
30,0.0013708019191226869
31,0.0006854009595613434
32,0.0006854009595613434
34,0.00205620287868403
37,0.0013708019191226869
40,0.0006854009595613434
58,0.0006854009595613434
59,0.0013708019191226869
64,0.0006854009595613434
