Degree,Log(Probability)
2,0.1921182266009852
3,0.18472906403940886
4,0.1539408866995074
5,0.08990147783251232
6,0.08866995073891626
7,0.050492610837438424
8,0.050492610837438424
9,0.03571428571428571
10,0.03201970443349754
11,0.022167487684729065
12,0.017241379310344827
13,0.019704433497536946
14,0.007389162561576354
15,0.007389162561576354
16,0.008620689655172414
17,0.0049261083743842365
18,0.0024630541871921183
19,0.006157635467980296
20,0.003694581280788177
21,0.0012315270935960591
22,0.0012315270935960591
23,0.006157635467980296
25,0.0024630541871921183
26,0.0024630541871921183
27,0.0024630541871921183
31,0.0012315270935960591
39,0.0012315270935960591
41,0.0012315270935960591
57,0.0012315270935960591
90,0.0012315270935960591
