Degree,Log(Probability)
2,-1.7258310938014296
3,-1.8156874229232904
4,-1.786211604790337
5,-2.1590207499244487
6,-2.646035724996721
7,-2.760149031764142
8,-2.9943424192649366
9,-3.339182905556666
10,-3.486818904362731
11,-3.975171672276663
12,-4.135514322351842
13,-3.903712708294518
14,-5.073783960944772
15,-4.498419816041211
16,-4.498419816041211
17,-4.873113265482622
18,-5.191566996601156
19,-5.661570625846892
20,-5.884714177161102
21,-6.577861357721047
22,-6.172396249612882
23,-6.577861357721047
24,-5.661570625846892
25,-6.577861357721047
26,-6.577861357721047
27,-7.271008538280992
28,-6.172396249612882
29,-7.271008538280992
30,-5.884714177161102
34,-7.271008538280992
35,-7.271008538280992
50,-7.271008538280992
55,-7.271008538280992
65,-7.271008538280992
96,-7.271008538280992
121,-7.271008538280992
136,-7.271008538280992
