Degree,Log(Probability)
2,-1.824820331488943
3,-1.7676619176489945
4,-1.9034634588080561
5,-2.234495972133451
6,-2.3698373200032132
7,-2.866274206317104
8,-3.1074362631339922
9,-3.1074362631339922
10,-3.468449608671323
11,-3.659504845434032
12,-3.659504845434032
13,-3.964886494985214
14,-4.406719247264253
15,-4.812184355372417
16,-4.994505912166372
17,-4.994505912166372
18,-4.658033675545159
19,-5.910796644040527
21,-6.6039438246004725
23,-5.910796644040527
25,-6.6039438246004725
26,-5.910796644040527
27,-6.6039438246004725
28,-4.994505912166372
30,-6.6039438246004725
37,-5.910796644040527
39,-6.6039438246004725
40,-6.6039438246004725
48,-6.6039438246004725
