Degree,Log(Probability)
2,-1.7275398764937613
3,-1.8020159693952442
4,-1.8281271133989299
5,-2.1426204433013676
6,-2.627222871968256
7,-2.5372746353053164
8,-3.0808900818942977
9,-3.5435136038424107
10,-3.573366566992092
11,-3.891820298110627
12,-3.9788316751002566
13,-4.125435149292132
14,-4.504924770997036
15,-4.990432586778736
16,-4.990432586778736
17,-5.123963979403259
18,-5.123963979403259
19,-5.683579767338681
20,-5.971261839790462
21,-5.683579767338681
22,-5.971261839790462
23,-6.376726947898627
24,-5.683579767338681
25,-6.376726947898627
26,-7.069874128458572
27,-7.069874128458572
28,-6.376726947898627
29,-7.069874128458572
30,-6.376726947898627
31,-6.376726947898627
33,-6.376726947898627
35,-7.069874128458572
36,-7.069874128458572
37,-7.069874128458572
38,-7.069874128458572
45,-7.069874128458572
86,-7.069874128458572
