Degree,Log(Probability)
2,-1.6510318097329373
3,-1.7189221452757888
4,-1.9451696825275897
5,-2.151614066084167
6,-2.5257286443082556
7,-2.8384120189654536
8,-3.2188758248682006
9,-3.237567957880353
10,-3.5702737117060894
11,-3.8066624897703196
12,-4.1168174180741595
13,-4.263420892266034
14,-4.499809670330265
15,-4.809964598634105
16,-4.90527477843843
17,-5.128418329752639
18,-5.598421958998375
19,-4.809964598634105
20,-5.261949722377162
21,-5.41610040220442
22,-6.1092475827643655
23,-7.2078598714324755
24,-6.1092475827643655
26,-7.2078598714324755
27,-6.1092475827643655
29,-5.598421958998375
30,-7.2078598714324755
33,-7.2078598714324755
39,-7.2078598714324755
41,-7.2078598714324755
43,-7.2078598714324755
89,-7.2078598714324755
104,-7.2078598714324755
