Degree,Log(Probability)
2,-1.791759469228055
3,-1.6879626755464114
4,-1.980350639035605
5,-2.3952944910983134
6,-2.1439800628174073
7,-2.5833467226012528
8,-2.906120114864304
9,-4.004732403532413
10,-3.7534179752515073
11,-3.4657359027997265
12,-4.004732403532413
13,-4.852030263919617
14,-3.7534179752515073
15,-4.341204640153626
17,-5.2574953720277815
18,-5.2574953720277815
19,-5.950642552587727
20,-5.2574953720277815
21,-5.950642552587727
22,-5.2574953720277815
24,-5.950642552587727
29,-5.950642552587727
33,-5.950642552587727
34,-5.950642552587727
