Degree,Log(Probability)
2,-1.8242449243725434
3,-1.5750291327485586
4,-1.928557770997926
5,-2.1768848930990967
6,-2.4623323277494613
7,-2.824122372354964
8,-3.1734980138120847
9,-3.1554795083094067
10,-3.6254831375551424
11,-3.9619553741763553
12,-4.136308761321133
13,-4.185098925490565
14,-4.782935926246186
15,-4.983606621708336
16,-4.983606621708336
17,-4.983606621708336
18,-5.389071729816501
19,-5.389071729816501
20,-5.571393286610456
21,-5.794536837924666
22,-6.487684018484611
23,-6.082218910376446
24,-6.082218910376446
25,-7.1808311990445555
26,-7.1808311990445555
27,-6.082218910376446
28,-6.487684018484611
29,-6.082218910376446
31,-6.487684018484611
32,-7.1808311990445555
33,-6.487684018484611
35,-7.1808311990445555
37,-6.487684018484611
38,-7.1808311990445555
54,-7.1808311990445555
69,-7.1808311990445555
