Degree,Log(Probability)
2,-1.6897968197624518
3,-1.6276796073138908
4,-1.9337108184338683
5,-2.1929934163639513
6,-2.5698710676202032
7,-2.809179555787768
8,-3.171159551956194
9,-3.3016560408855624
10,-3.620109772004097
11,-3.8537246231856024
12,-4.025574880112261
13,-4.2804671297410515
14,-4.437309601234022
15,-4.578960118297048
16,-5.040305684799669
17,-5.2721072988569935
18,-5.229547684438198
19,-5.768544185170884
20,-5.574388170729927
21,-5.922694864998142
22,-6.105016421792097
23,-6.0097062419877725
24,-6.105016421792097
25,-6.615842045558088
26,-6.46169136573083
27,-8.407601514786142
28,-7.714454334226198
29,-6.798163602352043
30,-7.308989226118033
31,-7.021307153666252
32,-8.407601514786142
33,-7.308989226118033
34,-8.407601514786142
35,-8.407601514786142
36,-7.714454334226198
37,-7.714454334226198
38,-8.407601514786142
41,-8.407601514786142
42,-8.407601514786142
43,-7.714454334226198
44,-8.407601514786142
45,-8.407601514786142
46,-8.407601514786142
47,-8.407601514786142
52,-8.407601514786142
54,-8.407601514786142
64,-8.407601514786142
68,-8.407601514786142
73,-8.407601514786142
91,-8.407601514786142
101,-8.407601514786142
