Degree,Log(Probability)
2,-1.6808279085207734
3,-1.6808279085207734
4,-2.009331975492809
5,-2.191653532286764
6,-2.5483284762254965
7,-2.852010890023718
8,-2.7894905330423847
9,-3.577947893406655
10,-3.577947893406655
11,-3.721048737047328
12,-4.088773517172645
13,-4.676560182074764
14,-4.3400879454535515
15,-4.676560182074764
16,-5.5928509139489195
17,-4.3400879454535515
18,-5.187385805840755
19,-5.5928509139489195
20,-6.285998094508865
22,-4.899703733388974
23,-5.5928509139489195
24,-4.899703733388974
26,-6.285998094508865
27,-6.285998094508865
34,-6.285998094508865
37,-6.285998094508865
98,-6.285998094508865
