Degree,Log(Probability)
2,0.17492260061919504
3,0.18111455108359134
4,0.13157894736842105
5,0.13312693498452013
6,0.07585139318885449
7,0.05727554179566564
8,0.05263157894736842
9,0.03715170278637771
10,0.021671826625386997
11,0.02786377708978328
12,0.02786377708978328
13,0.015479876160990712
14,0.010835913312693499
15,0.01238390092879257
16,0.0030959752321981426
17,0.0030959752321981426
18,0.0015479876160990713
19,0.0030959752321981426
20,0.0015479876160990713
21,0.0046439628482972135
22,0.0030959752321981426
23,0.0015479876160990713
24,0.0015479876160990713
26,0.0015479876160990713
27,0.0015479876160990713
29,0.0015479876160990713
30,0.0030959752321981426
40,0.0015479876160990713
46,0.0030959752321981426
60,0.0015479876160990713
64,0.0015479876160990713
72,0.0015479876160990713
