Degree,Log(Probability)
2,-1.8213713232746995
3,-1.6981386828507514
4,-1.6147570739117003
5,-2.1480555535297494
6,-2.754191357100065
7,-2.796750971518861
8,-2.9365129138940196
9,-3.629660094453965
10,-3.7350206101117913
11,-4.54595082632812
12,-4.1404857182199555
13,-5.2390980068880655
14,-4.32280727501391
15,-5.2390980068880655
16,-4.54595082632812
17,-5.932245187448011
18,-5.2390980068880655
19,-4.54595082632812
20,-5.932245187448011
21,-4.833632898779901
22,-5.932245187448011
25,-5.932245187448011
28,-5.932245187448011
29,-4.833632898779901
39,-5.932245187448011
41,-5.932245187448011
