Degree,Log(Probability)
2,-1.6975069309818658
3,-1.6975069309818658
4,-2.151762203259462
5,-2.229723744729174
6,-2.374905754573672
7,-3.132591456271188
8,-2.8449093838194073
9,-2.9502698994772336
10,-3.5380565643793527
11,-3.442746384575028
13,-4.454347296253507
14,-4.454347296253507
15,-4.231203744939298
16,-4.231203744939298
17,-4.742029368705289
19,-5.147494476813453
22,-5.840641657373398
25,-5.147494476813453
26,-5.840641657373398
27,-5.840641657373398
29,-5.840641657373398
30,-5.840641657373398
32,-5.840641657373398
37,-5.840641657373398
51,-5.840641657373398
64,-5.840641657373398
72,-5.840641657373398
