Degree,Log(Probability)
2,-1.7160221688116433
3,-1.7137571621807912
4,-1.888864981651054
5,-2.1180916879186693
6,-2.542376855353604
7,-2.907227244307578
8,-2.907227244307578
9,-3.3742502454151757
10,-3.514607603110098
11,-4.091494977554182
12,-4.167480884532104
13,-4.249718982769076
14,-4.627013213910543
15,-5.032478322018708
16,-4.860628065092048
17,-5.502481951264444
18,-5.240117686796952
19,-4.860628065092048
20,-5.502481951264444
21,-5.240117686796952
22,-5.60784246692227
23,-6.7064547555903795
24,-6.7064547555903795
25,-6.013307575030434
26,-7.111919863698544
27,-6.7064547555903795
28,-7.8050670442584895
29,-7.8050670442584895
30,-7.8050670442584895
31,-6.418772683138599
33,-7.8050670442584895
34,-7.111919863698544
36,-7.8050670442584895
38,-7.8050670442584895
43,-7.8050670442584895
44,-7.111919863698544
48,-7.8050670442584895
54,-7.8050670442584895
60,-7.8050670442584895
65,-7.8050670442584895
86,-7.8050670442584895
110,-7.8050670442584895
113,-7.8050670442584895
