Degree,Log(Probability)
2,-1.6888650460654222
3,-1.6756198193154015
4,-1.9990199743692618
5,-2.292781092897425
6,-2.24515304390817
7,-2.639057329615259
8,-3.521446509813732
9,-3.115981401705568
10,-3.608457886803362
11,-4.060443010546419
12,-3.926911617921897
13,-4.907740870933623
14,-4.620058798481842
15,-5.313205979041787
16,-4.620058798481842
17,-5.313205979041787
18,-4.620058798481842
19,-6.0063531596017325
21,-5.313205979041787
23,-5.313205979041787
24,-6.0063531596017325
30,-6.0063531596017325
31,-6.0063531596017325
32,-6.0063531596017325
35,-5.313205979041787
66,-6.0063531596017325
