Degree,Log(Probability)
2,0.1529080675422139
3,0.2026266416510319
4,0.15478424015009382
5,0.11163227016885553
6,0.07317073170731707
7,0.06378986866791744
8,0.0600375234521576
9,0.03564727954971857
10,0.025328330206378986
11,0.028142589118198873
12,0.0150093808630394
13,0.013133208255159476
14,0.005628517823639775
15,0.01125703564727955
16,0.0075046904315197
17,0.005628517823639775
18,0.005628517823639775
19,0.0009380863039399625
20,0.00375234521575985
21,0.00375234521575985
22,0.001876172607879925
23,0.0009380863039399625
24,0.001876172607879925
25,0.0009380863039399625
26,0.0009380863039399625
27,0.001876172607879925
28,0.0028142589118198874
29,0.0028142589118198874
30,0.0009380863039399625
31,0.0009380863039399625
35,0.0009380863039399625
38,0.0009380863039399625
53,0.0009380863039399625
54,0.0009380863039399625
