Degree,Log(Probability)
2,-1.655803832992026
3,-1.8213182714695995
4,-2.044461822783809
5,-1.9491516429794842
6,-2.299354072412599
7,-2.9001279328415293
8,-3.0252910757955354
9,-3.3354460040993748
10,-3.9415818076696905
11,-4.347046915777855
12,-4.634728988229636
13,-4.347046915777855
14,-4.634728988229636
15,-5.733341276897745
16,-4.634728988229636
17,-5.0401940963378005
18,-5.733341276897745
20,-5.733341276897745
21,-5.0401940963378005
22,-5.0401940963378005
23,-5.733341276897745
24,-5.733341276897745
26,-5.0401940963378005
29,-5.733341276897745
30,-5.733341276897745
34,-5.733341276897745
37,-5.733341276897745
40,-5.733341276897745
58,-5.733341276897745
