Degree,Log(Probability)
2,-1.8590494221209557
3,-1.646636088058859
4,-1.8114753323924724
5,-2.1537163890946878
6,-2.4655719980805446
7,-2.7776630354112504
8,-3.1802253838614534
9,-3.2246771464322874
10,-3.58135209037102
11,-3.8821062443901533
12,-3.917824326992233
13,-4.491170307739558
14,-4.747103681876758
15,-5.152568789984922
16,-5.2171073111224935
17,-5.034785754328539
18,-4.789663296295553
19,-6.133398042996649
20,-5.360208154763167
21,-6.3157195997906035
22,-5.845715970544868
23,-6.133398042996649
24,-5.622572419230658
25,-6.3157195997906035
26,-6.538863151104813
27,-6.826545223556594
28,-7.232010331664759
29,-6.826545223556594
30,-7.232010331664759
31,-7.925157512224703
32,-6.826545223556594
35,-7.925157512224703
38,-7.232010331664759
41,-7.925157512224703
44,-7.232010331664759
46,-7.232010331664759
49,-7.925157512224703
122,-7.925157512224703
