Degree,Log(Probability)
2,-1.7886872701910848
3,-1.5117994428701844
4,-1.9845976710469357
5,-2.3391426887278435
6,-2.4280901747443395
7,-2.7393027446063143
8,-3.144767852714479
9,-3.481240089335692
10,-3.550232960822643
11,-3.7043836406499016
12,-3.9379984918314066
13,-4.3975308212098465
14,-4.802995929318011
15,-4.685212893661627
16,-4.484542198199477
17,-6.189290290437902
18,-5.272999558563747
19,-6.189290290437902
20,-5.4961431098779565
21,-5.272999558563747
22,-5.4961431098779565
23,-5.783825182329737
24,-6.189290290437902
25,-6.882437470997847
27,-6.882437470997847
29,-6.189290290437902
30,-6.882437470997847
36,-6.882437470997847
46,-6.882437470997847
48,-6.882437470997847
62,-6.882437470997847
167,-6.882437470997847
