Degree,Probability
2,0.18654073199527746
3,0.21369539551357733
4,0.10861865407319952
5,0.11216056670602124
6,0.09090909090909091
7,0.0602125147579693
8,0.04250295159386069
9,0.04250295159386069
10,0.0295159386068477
11,0.025974025974025976
12,0.01652892561983471
13,0.011806375442739079
14,0.011806375442739079
15,0.004722550177095631
16,0.004722550177095631
17,0.0023612750885478157
18,0.0059031877213695395
19,0.004722550177095631
20,0.0023612750885478157
21,0.0035419126328217238
22,0.0011806375442739079
23,0.0059031877213695395
24,0.0011806375442739079
25,0.0023612750885478157
27,0.0011806375442739079
28,0.0011806375442739079
34,0.0011806375442739079
35,0.0011806375442739079
39,0.0011806375442739079
42,0.0023612750885478157
