Degree,Probability
2,0.1737012987012987
3,0.19967532467532467
4,0.1396103896103896
5,0.11038961038961038
6,0.08603896103896104
7,0.0698051948051948
8,0.03896103896103896
9,0.030844155844155844
10,0.024350649350649352
11,0.022727272727272728
12,0.00974025974025974
13,0.012987012987012988
14,0.01948051948051948
15,0.00974025974025974
16,0.011363636363636364
17,0.00487012987012987
18,0.006493506493506494
19,0.008116883116883116
20,0.003246753246753247
21,0.003246753246753247
23,0.0016233766233766235
24,0.0016233766233766235
27,0.003246753246753247
29,0.0016233766233766235
30,0.0016233766233766235
36,0.0016233766233766235
44,0.0016233766233766235
45,0.0016233766233766235
