Degree,Probability
2,0.18899521531100477
3,0.20933014354066987
4,0.13277511961722488
5,0.0861244019138756
6,0.08253588516746412
7,0.06698564593301436
8,0.04425837320574163
9,0.04066985645933014
10,0.0215311004784689
11,0.02631578947368421
12,0.013157894736842105
13,0.009569377990430622
14,0.008373205741626795
15,0.009569377990430622
16,0.009569377990430622
17,0.0035885167464114833
18,0.008373205741626795
19,0.007177033492822967
20,0.004784688995215311
21,0.004784688995215311
22,0.0023923444976076554
23,0.0023923444976076554
24,0.0011961722488038277
25,0.0035885167464114833
26,0.0011961722488038277
27,0.0011961722488038277
28,0.0011961722488038277
29,0.0035885167464114833
31,0.0011961722488038277
34,0.0011961722488038277
40,0.0011961722488038277
52,0.0011961722488038277
