Degree,Probability
2,0.13853317811408614
3,0.17229336437718276
4,0.1629802095459837
5,0.12689173457508732
6,0.08032596041909197
7,0.05820721769499418
8,0.05355064027939464
9,0.033760186263096625
10,0.03608847497089639
11,0.025611175785797437
12,0.024447031431897557
13,0.011641443538998836
14,0.012805587892898719
15,0.004656577415599534
16,0.010477299185098952
17,0.009313154831199068
18,0.004656577415599534
19,0.004656577415599534
20,0.005820721769499418
22,0.004656577415599534
23,0.0011641443538998836
25,0.0011641443538998836
26,0.0034924330616996507
27,0.0011641443538998836
28,0.0011641443538998836
29,0.0011641443538998836
30,0.0011641443538998836
32,0.0011641443538998836
38,0.002328288707799767
45,0.0011641443538998836
46,0.002328288707799767
71,0.0011641443538998836
