Degree,Probability
2,0.1722543352601156
3,0.1884393063583815
4,0.12138728323699421
5,0.10289017341040463
6,0.09017341040462427
7,0.06473988439306358
8,0.05433526011560694
9,0.03468208092485549
10,0.03121387283236994
11,0.021965317919075144
12,0.024277456647398842
13,0.018497109826589597
14,0.015028901734104046
15,0.013872832369942197
16,0.006936416184971098
17,0.008092485549132947
18,0.0023121387283236996
19,0.003468208092485549
20,0.0011560693641618498
21,0.004624277456647399
22,0.003468208092485549
23,0.0023121387283236996
26,0.003468208092485549
31,0.0011560693641618498
32,0.0011560693641618498
33,0.0011560693641618498
39,0.0011560693641618498
42,0.0011560693641618498
43,0.0011560693641618498
44,0.0011560693641618498
48,0.0011560693641618498
49,0.0011560693641618498
