Degree,Probability
2,0.18561484918793503
3,0.16357308584686775
4,0.12645011600928074
5,0.10556844547563805
6,0.09860788863109049
7,0.07424593967517401
8,0.05336426914153132
9,0.03944315545243619
10,0.03248259860788863
11,0.025522041763341066
12,0.01160092807424594
13,0.013921113689095127
14,0.01160092807424594
15,0.012761020881670533
16,0.012761020881670533
17,0.002320185614849188
18,0.0034802784222737818
19,0.0034802784222737818
20,0.002320185614849188
21,0.0034802784222737818
22,0.0034802784222737818
24,0.001160092807424594
25,0.001160092807424594
28,0.001160092807424594
29,0.002320185614849188
32,0.001160092807424594
36,0.001160092807424594
37,0.001160092807424594
38,0.002320185614849188
39,0.001160092807424594
44,0.001160092807424594
