Degree,Probability
2,0.20867526377491208
3,0.1746776084407972
4,0.13833528722157093
5,0.0984759671746776
6,0.08323563892145369
7,0.059788980070339975
8,0.044548651817116064
9,0.03985932004689332
10,0.01992966002344666
11,0.017584994138335287
12,0.01992966002344666
13,0.01406799531066823
14,0.008206330597889801
15,0.010550996483001172
16,0.016412661195779603
17,0.007033997655334115
18,0.010550996483001172
19,0.0011723329425556857
20,0.0023446658851113715
21,0.004689331770222743
22,0.0011723329425556857
23,0.0011723329425556857
24,0.0011723329425556857
25,0.0023446658851113715
27,0.0011723329425556857
28,0.0023446658851113715
29,0.0011723329425556857
31,0.0023446658851113715
33,0.0011723329425556857
37,0.0011723329425556857
38,0.0011723329425556857
39,0.0011723329425556857
40,0.0011723329425556857
45,0.0011723329425556857
