Degree,Probability
2,0.20218579234972678
3,0.21448087431693988
4,0.16393442622950818
5,0.07240437158469945
6,0.07377049180327869
7,0.05737704918032787
8,0.03961748633879782
9,0.045081967213114756
10,0.01912568306010929
11,0.015027322404371584
12,0.020491803278688523
13,0.01366120218579235
14,0.00819672131147541
15,0.00819672131147541
16,0.006830601092896175
17,0.00819672131147541
18,0.001366120218579235
19,0.00819672131147541
20,0.00273224043715847
21,0.004098360655737705
22,0.001366120218579235
23,0.001366120218579235
26,0.001366120218579235
27,0.00273224043715847
28,0.00273224043715847
32,0.00273224043715847
35,0.001366120218579235
51,0.001366120218579235
