Degree,Probability
2,0.16728167281672818
3,0.16113161131611317
4,0.1857318573185732
5,0.10209102091020911
6,0.07503075030750307
7,0.046740467404674045
8,0.046740467404674045
9,0.04797047970479705
10,0.03075030750307503
11,0.02706027060270603
12,0.01107011070110701
13,0.01107011070110701
14,0.01845018450184502
15,0.00984009840098401
16,0.008610086100861008
17,0.007380073800738007
18,0.007380073800738007
19,0.006150061500615006
20,0.0036900369003690036
21,0.004920049200492005
22,0.004920049200492005
24,0.0012300123001230013
26,0.0012300123001230013
28,0.0012300123001230013
29,0.0024600246002460025
30,0.0012300123001230013
31,0.0012300123001230013
33,0.0012300123001230013
35,0.0012300123001230013
37,0.0012300123001230013
44,0.0012300123001230013
51,0.0012300123001230013
58,0.0012300123001230013
