Degree,Probability
2,0.16527942925089179
3,0.1807372175980975
4,0.13198573127229488
5,0.1117717003567182
6,0.089179548156956
7,0.06539833531510107
8,0.04875148632580262
9,0.03804994054696789
10,0.02140309155766944
11,0.020214030915576695
12,0.020214030915576695
13,0.016646848989298454
14,0.015457788347205707
15,0.019024970273483946
16,0.007134363852556481
17,0.0023781212841854932
18,0.008323424494649227
19,0.005945303210463734
20,0.005945303210463734
21,0.007134363852556481
22,0.0023781212841854932
23,0.0035671819262782403
24,0.0011890606420927466
25,0.0011890606420927466
26,0.0023781212841854932
27,0.0035671819262782403
31,0.0011890606420927466
51,0.0011890606420927466
52,0.0011890606420927466
60,0.0011890606420927466
