Degree,Probability
2,0.17136150234741784
3,0.1572769953051643
4,0.15023474178403756
5,0.09389671361502347
6,0.08685446009389672
7,0.0539906103286385
8,0.06103286384976526
9,0.035211267605633804
10,0.03051643192488263
11,0.023474178403755867
12,0.023474178403755867
13,0.014084507042253521
14,0.02112676056338028
15,0.011737089201877934
16,0.014084507042253521
17,0.002347417840375587
18,0.004694835680751174
19,0.004694835680751174
20,0.002347417840375587
21,0.004694835680751174
22,0.004694835680751174
23,0.002347417840375587
26,0.002347417840375587
30,0.002347417840375587
31,0.004694835680751174
34,0.002347417840375587
41,0.002347417840375587
42,0.002347417840375587
43,0.002347417840375587
63,0.004694835680751174
128,0.002347417840375587
