Degree,Probability
2,0.18580375782881003
3,0.16910229645093947
4,0.15031315240083507
5,0.10855949895615867
6,0.08768267223382047
7,0.054279749478079335
8,0.025052192066805846
9,0.03966597077244259
10,0.03549060542797495
11,0.029227557411273485
12,0.022964509394572025
13,0.018789144050104383
14,0.008350730688935281
15,0.006263048016701462
16,0.012526096033402923
17,0.006263048016701462
18,0.006263048016701462
19,0.006263048016701462
20,0.0020876826722338203
21,0.0041753653444676405
22,0.0020876826722338203
23,0.0020876826722338203
24,0.0020876826722338203
25,0.0020876826722338203
27,0.0020876826722338203
33,0.0041753653444676405
39,0.0020876826722338203
46,0.0020876826722338203
56,0.0020876826722338203
