Degree,Probability
2,0.17697228144989338
3,0.15991471215351813
4,0.13219616204690832
5,0.1535181236673774
6,0.07249466950959488
7,0.05543710021321962
8,0.046908315565031986
9,0.046908315565031986
10,0.0255863539445629
11,0.0255863539445629
12,0.0255863539445629
13,0.006396588486140725
14,0.0042643923240938165
15,0.01279317697228145
16,0.010660980810234541
17,0.0042643923240938165
19,0.010660980810234541
20,0.0021321961620469083
21,0.006396588486140725
22,0.0021321961620469083
23,0.0021321961620469083
24,0.0021321961620469083
25,0.0042643923240938165
29,0.0042643923240938165
37,0.0021321961620469083
51,0.0021321961620469083
53,0.0021321961620469083
