Degree,Probability
2,0.17277486910994763
3,0.16230366492146597
4,0.13089005235602094
5,0.13089005235602094
6,0.07853403141361257
7,0.06806282722513089
8,0.07329842931937172
9,0.041884816753926704
10,0.031413612565445025
11,0.020942408376963352
13,0.010471204188481676
14,0.005235602094240838
16,0.005235602094240838
17,0.020942408376963352
18,0.005235602094240838
20,0.010471204188481676
21,0.005235602094240838
22,0.005235602094240838
23,0.005235602094240838
32,0.005235602094240838
35,0.005235602094240838
60,0.005235602094240838
