Degree,Probability
2,0.14133333333333334
3,0.184
4,0.16266666666666665
5,0.112
6,0.07466666666666667
7,0.07466666666666667
8,0.048
9,0.042666666666666665
10,0.029333333333333333
11,0.04
12,0.008
13,0.016
14,0.008
15,0.008
16,0.005333333333333333
17,0.016
18,0.0026666666666666666
19,0.005333333333333333
20,0.0026666666666666666
21,0.0026666666666666666
22,0.0026666666666666666
24,0.0026666666666666666
26,0.0026666666666666666
32,0.0026666666666666666
47,0.0026666666666666666
77,0.0026666666666666666
