Degree,Probability
2,0.1981981981981982
3,0.16516516516516516
4,0.13813813813813813
5,0.0990990990990991
6,0.10510510510510511
7,0.06306306306306306
8,0.06006006006006006
9,0.042042042042042045
10,0.03303303303303303
11,0.009009009009009009
12,0.009009009009009009
13,0.021021021021021023
14,0.009009009009009009
16,0.006006006006006006
17,0.009009009009009009
19,0.006006006006006006
21,0.003003003003003003
22,0.003003003003003003
23,0.003003003003003003
25,0.003003003003003003
29,0.006006006006006006
34,0.003003003003003003
35,0.003003003003003003
36,0.003003003003003003
